"State","Zip Code","Program","Participants"
"CA","90802","Intern","2"
"CA","90803","Intern","3"
"CA","90804","Intern","1"
"CA","90808","Intern","2"
"CA","90810","Intern","9"
"CA","91001","Intern","2"
"CA","91006","Intern","1"
"CA","91016","Intern","1"
"CA","91103","Intern","1"
"CA","91105","Intern","8"
"CA","91106","Intern","7"
"CA","91125","Intern","1"
"CA","91201","Intern","13"
"CA","91203","Intern","2"
"CA","91204","Intern","2"
"CA","91302","Intern","1"
"CA","91304","Intern","1"
"CA","91311","Intern","3"
"CA","91324","Intern","1"
"CA","91330","Intern","2"
"CA","91361","Intern","2"
"CA","91362","Intern","3"
"CA","91364","Intern","20"
"CA","91403","Intern","1"
"CA","91406","Intern","1"
"CA","91504","Intern","1"
"CA","91505","Intern","4"
"CA","91506","Intern","6"
"CA","91706","Intern","1"
"CA","91710","Intern","2"
"CA","91730","Intern","8"
"CA","91733","Intern","1"
"CA","91748","Intern","16"
"CA","91752","Intern","2"
"CA","91761","Intern","2"
"CA","91766","Intern","1"
"CA","91773","Intern","1"
"CA","91786","Intern","1"
"CA","91789","Intern","1"
"CA","91790","Intern","1"
"CA","92003","Intern","1"
"CA","92008","Intern","18"
"CA","92009","Intern","2"
"CA","92010","Intern","1"
"CA","92011","Intern","15"
"CA","92020","Intern","4"
"CA","92024","Intern","2"
"CA","92029","Intern","1"
"CA","92037","Intern","22"
"CA","92054","Intern","7"
"CA","92056","Intern","1"
"CA","92064","Intern","7"
"CA","92067","Intern","2"
"CA","92069","Intern","3"
"CA","92078","Intern","1"
"CA","92101","Intern","14"
"CA","92102","Intern","11"
"CA","92103","Intern","3"
"CA","92105","Intern","1"
"CA","92106","Intern","2"
"CA","92107","Intern","2"
"CA","92108","Intern","4"
"CA","92109","Intern","36"
"CA","92110","Intern","19"
"CA","92111","Intern","1"
"CA","92113","Intern","1"
"CA","92115","Intern","1"
"CA","92117","Intern","2"
"CA","92118","Intern","1"
"CA","92121","Intern","32"
"CA","92122","Intern","3"
"CA","92123","Intern","9"
"CA","92127","Intern","3"
"CA","92128","Intern","4"
"CA","92130","Intern","7"
"CA","92131","Intern","1"
"CA","92154","Intern","1"
"CA","92223","Intern","2"
"CA","92253","Intern","13"
"CA","92262","Intern","2"
"CA","92264","Intern","8"
"CA","92270","Intern","1"
"CA","92336","Intern","2"
"CA","92337","Intern","2"
"CA","92373","Intern","5"
"CA","92563","Intern","1"
"CA","92596","Intern","3"
"CA","92606","Intern","3"
"CA","92612","Intern","2"
"CA","92614","Intern","13"
"CA","92617","Intern","1"
"CA","92618","Intern","44"
"CA","92620","Intern","1"
"CA","92626","Intern","5"
"CA","92627","Intern","1"
"CA","92629","Intern","17"
"CA","92647","Intern","9"
"CA","92648","Intern","4"
"CA","92649","Intern","1"
"CA","92651","Intern","12"
"CA","92653","Intern","1"
"CA","92656","Intern","4"
"CA","92660","Intern","3"
"CA","92663","Intern","17"
"CA","92672","Intern","1"
"CA","92688","Intern","1"
"CA","92705","Intern","1"
"CA","92708","Intern","2"
"CA","92780","Intern","1"
"CA","92801","Intern","2"
"CA","92804","Intern","2"
"CA","92806","Intern","3"
"CA","92807","Intern","5"
"CA","92821","Intern","12"
"CA","92831","Intern","4"
"CA","92833","Intern","1"
"CA","92835","Intern","3"
"CA","92840","Intern","1"
"CA","92844","Intern","1"
"CA","92868","Intern","2"
"CA","93012","Intern","1"
"CA","93013","Intern","2"
"CA","93033","Intern","7"
"CA","93063","Intern","1"
"CA","93066","Intern","1"
"CA","93101","Intern","4"
"CA","93103","Intern","10"
"CA","93108","Intern","2"
"CA","93117","Intern","16"
"CA","93230","Intern","3"
"CA","93265","Intern","2"
"CA","93272","Intern","2"
"CA","93313","Intern","1"
"CA","93410","Intern","1"
"CA","93427","Intern","1"
"CA","93436","Intern","1"
"CA","93442","Intern","1"
"CA","93445","Intern","1"
"CA","93446","Intern","10"
"CA","93460","Intern","1"
"CA","93463","Intern","3"
"CA","93546","Intern","4"
"CA","93561","Intern","2"
"CA","93623","Intern","2"
"CA","93654","Intern","1"
"CA","93726","Intern","1"
"CA","93907","Intern","1"
"CA","93908","Intern","2"
"CA","93920","Intern","6"
"CA","93923","Intern","2"
"CA","93930","Intern","2"
"CA","93940","Intern","6"
"CA","93950","Intern","5"
"CA","93953","Intern","1"
"CA","94002","Intern","1"
"CA","94010","Intern","6"
"CA","94019","Intern","17"
"CA","94022","Intern","2"
"CA","94025","Intern","264"
"CA","94027","Intern","2"
"CA","94030","Intern","1"
"CA","94035","Intern","4"
"CA","94040","Intern","1"
"CA","94041","Intern","10"
"CA","94043","Intern","139"
"CA","94063","Intern","38"
"CA","94065","Intern","4"
"CA","94066","Intern","3"
"CA","94070","Intern","5"
"CA","94080","Intern","37"
"CA","94085","Intern","42"
"CA","94086","Intern","5"
"CA","94087","Intern","1"
"CA","94089","Intern","42"
"CA","94102","Intern","23"
"CA","94103","Intern","61"
"CA","94104","Intern","49"
"CA","94105","Intern","120"
"CA","94107","Intern","97"
"CA","94108","Intern","38"
"CA","94109","Intern","13"
"CA","94110","Intern","7"
"CA","94111","Intern","33"
"CA","94114","Intern","4"
"CA","94115","Intern","9"
"CA","94117","Intern","2"
"CA","94118","Intern","3"
"CA","94122","Intern","3"
"CA","94123","Intern","5"
"CA","94124","Intern","9"
"CA","94128","Intern","1"
"CA","94129","Intern","1"
"CA","94130","Intern","1"
"CA","94133","Intern","13"
"CA","94158","Intern","52"
"CA","94301","Intern","25"
"CA","94303","Intern","13"
"CA","94304","Intern","65"
"CA","94306","Intern","6"
"CA","94401","Intern","18"
"CA","94402","Intern","28"
"CA","94403","Intern","9"
"CA","94404","Intern","5"
"CA","94501","Intern","3"
"CA","94502","Intern","1"
"CA","94508","Intern","3"
"CA","94515","Intern","25"
"CA","94518","Intern","3"
"CA","94538","Intern","37"
"CA","94539","Intern","2"
"CA","94544","Intern","2"
"CA","94545","Intern","7"
"CA","94546","Intern","33"
"CA","94547","Intern","1"
"CA","94551","Intern","2"
"CA","94555","Intern","13"
"CA","94558","Intern","36"
"CA","94559","Intern","25"
"CA","94560","Intern","11"
"CA","94562","Intern","8"
"CA","94564","Intern","2"
"CA","94566","Intern","1"
"CA","94568","Intern","4"
"CA","94573","Intern","11"
"CA","94574","Intern","68"
"CA","94577","Intern","3"
"CA","94580","Intern","1"
"CA","94583","Intern","3"
"CA","94587","Intern","6"
"CA","94588","Intern","3"
"CA","94596","Intern","9"
"CA","94599","Intern","8"
"CA","94607","Intern","3"
"CA","94608","Intern","18"
"CA","94609","Intern","5"
"CA","94610","Intern","1"
"CA","94612","Intern","3"
"CA","94704","Intern","8"
"CA","94705","Intern","1"
"CA","94708","Intern","2"
"CA","94710","Intern","19"
"CA","94720","Intern","12"
"CA","94804","Intern","3"
"CA","94901","Intern","1"
"CA","94920","Intern","2"
"CA","94928","Intern","1"
"CA","94938","Intern","1"
"CA","94949","Intern","2"
"CA","94952","Intern","2"
"CA","94965","Intern","9"
"CA","95008","Intern","1"
"CA","95014","Intern","29"
"CA","95023","Intern","2"
"CA","95030","Intern","4"
"CA","95032","Intern","3"
"CA","95035","Intern","7"
"CA","95037","Intern","1"
"CA","95039","Intern","3"
"CA","95050","Intern","6"
"CA","95051","Intern","3"
"CA","95054","Intern","40"
"CA","95060","Intern","2"
"CA","95062","Intern","2"
"CA","95066","Intern","1"
"CA","95076","Intern","3"
"CA","95110","Intern","4"
"CA","95112","Intern","4"
"CA","95113","Intern","1"
"CA","95119","Intern","3"
"CA","95120","Intern","5"
"CA","95124","Intern","2"
"CA","95125","Intern","2"
"CA","95128","Intern","23"
"CA","95131","Intern","27"
"CA","95134","Intern","31"
"CA","95138","Intern","1"
"CA","95219","Intern","1"
"CA","95220","Intern","3"
"CA","95321","Intern","2"
"CA","95330","Intern","3"
"CA","95341","Intern","2"
"CA","95354","Intern","1"
"CA","95401","Intern","3"
"CA","95403","Intern","4"
"CA","95404","Intern","1"
"CA","95405","Intern","2"
"CA","95409","Intern","4"
"CA","95425","Intern","1"
"CA","95432","Intern","1"
"CA","95436","Intern","3"
"CA","95448","Intern","66"
"CA","95449","Intern","2"
"CA","95452","Intern","2"
"CA","95464","Intern","1"
"CA","95466","Intern","3"
"CA","95472","Intern","17"
"CA","95476","Intern","26"
"CA","95492","Intern","6"
"CA","95521","Intern","2"
"CA","95616","Intern","3"
"CA","95667","Intern","1"
"CA","95669","Intern","5"
"CA","95670","Intern","1"
"CA","95688","Intern","1"
"CA","95695","Intern","2"
"CA","95776","Intern","1"
"CA","95814","Intern","5"
"CA","95817","Intern","1"
"CA","95828","Intern","5"
"CA","95928","Intern","1"
"CA","95959","Intern","1"
"CA","96040","Intern","2"
"CA","96097","Intern","1"
"CA","96146","Intern","4"
"CA","96150","Intern","1"
"CA","96161","Intern","30"
"CA","0","Intern","24"
"CA","90013","Professor","1"
"CA","90024","Professor","1"
"CA","90033","Professor","1"
"CA","90045","Professor","1"
"CA","90089","Professor","2"
"CA","90095","Professor","13"
"CA","90840","Professor","2"
"CA","91711","Professor","5"
"CA","91768","Professor","1"
"CA","92093","Professor","5"
"CA","92110","Professor","1"
"CA","92182","Professor","2"
"CA","92231","Professor","1"
"CA","92374","Professor","1"
"CA","92407","Professor","1"
"CA","92617","Professor","1"
"CA","92618","Professor","1"
"CA","92697","Professor","8"
"CA","92866","Professor","1"
"CA","93106","Professor","4"
"CA","93311","Professor","1"
"CA","93407","Professor","4"
"CA","93740","Professor","1"
"CA","94143","Professor","4"
"CA","94575","Professor","1"
"CA","94709","Professor","1"
"CA","94720","Professor","9"
"CA","95053","Professor","1"
"CA","95064","Professor","1"
"CA","95521","Professor","1"
"CA","95616","Professor","5"
"CA","95817","Professor","1"
"CA","90007","Research Scholar","1"
"CA","90010","Research Scholar","1"
"CA","90015","Research Scholar","2"
"CA","90024","Research Scholar","9"
"CA","90027","Research Scholar","7"
"CA","90032","Research Scholar","6"
"CA","90033","Research Scholar","20"
"CA","90041","Research Scholar","3"
"CA","90045","Research Scholar","1"
"CA","90048","Research Scholar","69"
"CA","90049","Research Scholar","5"
"CA","90057","Research Scholar","1"
"CA","90059","Research Scholar","3"
"CA","90064","Research Scholar","11"
"CA","90066","Research Scholar","1"
"CA","90069","Research Scholar","6"
"CA","90073","Research Scholar","1"
"CA","90089","Research Scholar","135"
"CA","90094","Research Scholar","1"
"CA","90095","Research Scholar","386"
"CA","90211","Research Scholar","1"
"CA","90250","Research Scholar","1"
"CA","90263","Research Scholar","6"
"CA","90292","Research Scholar","5"
"CA","90404","Research Scholar","8"
"CA","90502","Research Scholar","11"
"CA","90747","Research Scholar","1"
"CA","90815","Research Scholar","14"
"CA","90840","Research Scholar","8"
"CA","91010","Research Scholar","59"
"CA","91023","Research Scholar","2"
"CA","91101","Research Scholar","5"
"CA","91105","Research Scholar","7"
"CA","91108","Research Scholar","4"
"CA","91109","Research Scholar","40"
"CA","91125","Research Scholar","107"
"CA","91182","Research Scholar","1"
"CA","91201","Research Scholar","2"
"CA","91330","Research Scholar","5"
"CA","91355","Research Scholar","2"
"CA","91360","Research Scholar","1"
"CA","91505","Research Scholar","1"
"CA","91702","Research Scholar","1"
"CA","91711","Research Scholar","6"
"CA","91766","Research Scholar","2"
"CA","91768","Research Scholar","8"
"CA","92008","Research Scholar","1"
"CA","92037","Research Scholar","165"
"CA","92093","Research Scholar","454"
"CA","92096","Research Scholar","1"
"CA","92101","Research Scholar","1"
"CA","92103","Research Scholar","4"
"CA","92110","Research Scholar","24"
"CA","92121","Research Scholar","21"
"CA","92123","Research Scholar","6"
"CA","92161","Research Scholar","12"
"CA","92182","Research Scholar","43"
"CA","92250","Research Scholar","1"
"CA","92350","Research Scholar","12"
"CA","92354","Research Scholar","5"
"CA","92407","Research Scholar","6"
"CA","92408","Research Scholar","2"
"CA","92504","Research Scholar","12"
"CA","92505","Research Scholar","1"
"CA","92507","Research Scholar","4"
"CA","92521","Research Scholar","90"
"CA","92557","Research Scholar","1"
"CA","92610","Research Scholar","1"
"CA","92612","Research Scholar","1"
"CA","92614","Research Scholar","1"
"CA","92617","Research Scholar","14"
"CA","92618","Research Scholar","2"
"CA","92630","Research Scholar","1"
"CA","92647","Research Scholar","1"
"CA","92697","Research Scholar","205"
"CA","92705","Research Scholar","1"
"CA","92831","Research Scholar","9"
"CA","92866","Research Scholar","14"
"CA","92868","Research Scholar","28"
"CA","93106","Research Scholar","78"
"CA","93221","Research Scholar","3"
"CA","93274","Research Scholar","1"
"CA","93407","Research Scholar","4"
"CA","93648","Research Scholar","10"
"CA","93740","Research Scholar","4"
"CA","93940","Research Scholar","3"
"CA","93943","Research Scholar","6"
"CA","93955","Research Scholar","1"
"CA","94025","Research Scholar","9"
"CA","94035","Research Scholar","10"
"CA","94043","Research Scholar","1"
"CA","94065","Research Scholar","14"
"CA","94080","Research Scholar","17"
"CA","94085","Research Scholar","1"
"CA","94102","Research Scholar","1"
"CA","94103","Research Scholar","3"
"CA","94105","Research Scholar","9"
"CA","94107","Research Scholar","5"
"CA","94109","Research Scholar","1"
"CA","94110","Research Scholar","14"
"CA","94115","Research Scholar","7"
"CA","94117","Research Scholar","3"
"CA","94118","Research Scholar","5"
"CA","94121","Research Scholar","9"
"CA","94122","Research Scholar","1"
"CA","94132","Research Scholar","8"
"CA","94143","Research Scholar","175"
"CA","94158","Research Scholar","58"
"CA","94303","Research Scholar","2"
"CA","94304","Research Scholar","8"
"CA","94305","Research Scholar","805"
"CA","94404","Research Scholar","1"
"CA","94501","Research Scholar","2"
"CA","94505","Research Scholar","1"
"CA","94542","Research Scholar","3"
"CA","94545","Research Scholar","1"
"CA","94549","Research Scholar","1"
"CA","94550","Research Scholar","24"
"CA","94555","Research Scholar","1"
"CA","94562","Research Scholar","1"
"CA","94577","Research Scholar","1"
"CA","94608","Research Scholar","6"
"CA","94609","Research Scholar","2"
"CA","94704","Research Scholar","47"
"CA","94709","Research Scholar","6"
"CA","94710","Research Scholar","11"
"CA","94720","Research Scholar","499"
"CA","94804","Research Scholar","2"
"CA","94808","Research Scholar","1"
"CA","94928","Research Scholar","1"
"CA","94945","Research Scholar","11"
"CA","94965","Research Scholar","1"
"CA","95035","Research Scholar","4"
"CA","95050","Research Scholar","1"
"CA","95053","Research Scholar","14"
"CA","95054","Research Scholar","2"
"CA","95060","Research Scholar","1"
"CA","95064","Research Scholar","33"
"CA","95120","Research Scholar","1"
"CA","95192","Research Scholar","16"
"CA","95211","Research Scholar","2"
"CA","95301","Research Scholar","2"
"CA","95343","Research Scholar","18"
"CA","95380","Research Scholar","1"
"CA","95521","Research Scholar","1"
"CA","95616","Research Scholar","258"
"CA","95618","Research Scholar","9"
"CA","95742","Research Scholar","1"
"CA","95816","Research Scholar","2"
"CA","95817","Research Scholar","48"
"CA","95819","Research Scholar","3"
"CA","95820","Research Scholar","1"
"CA","95929","Research Scholar","3"
"CA","90013","Short-Term Scholar","1"
"CA","90015","Short-Term Scholar","1"
"CA","90024","Short-Term Scholar","1"
"CA","90027","Short-Term Scholar","6"
"CA","90032","Short-Term Scholar","8"
"CA","90033","Short-Term Scholar","2"
"CA","90036","Short-Term Scholar","2"
"CA","90041","Short-Term Scholar","2"
"CA","90045","Short-Term Scholar","6"
"CA","90048","Short-Term Scholar","5"
"CA","90049","Short-Term Scholar","16"
"CA","90064","Short-Term Scholar","1"
"CA","90069","Short-Term Scholar","1"
"CA","90071","Short-Term Scholar","8"
"CA","90089","Short-Term Scholar","60"
"CA","90094","Short-Term Scholar","2"
"CA","90095","Short-Term Scholar","155"
"CA","90211","Short-Term Scholar","1"
"CA","90263","Short-Term Scholar","4"
"CA","90272","Short-Term Scholar","1"
"CA","90292","Short-Term Scholar","6"
"CA","90840","Short-Term Scholar","3"
"CA","91010","Short-Term Scholar","4"
"CA","91107","Short-Term Scholar","5"
"CA","91108","Short-Term Scholar","59"
"CA","91109","Short-Term Scholar","3"
"CA","91125","Short-Term Scholar","11"
"CA","91182","Short-Term Scholar","6"
"CA","91355","Short-Term Scholar","1"
"CA","91702","Short-Term Scholar","1"
"CA","91711","Short-Term Scholar","2"
"CA","92037","Short-Term Scholar","46"
"CA","92093","Short-Term Scholar","174"
"CA","92103","Short-Term Scholar","2"
"CA","92110","Short-Term Scholar","40"
"CA","92121","Short-Term Scholar","3"
"CA","92123","Short-Term Scholar","1"
"CA","92127","Short-Term Scholar","1"
"CA","92182","Short-Term Scholar","16"
"CA","92250","Short-Term Scholar","2"
"CA","92350","Short-Term Scholar","3"
"CA","92354","Short-Term Scholar","6"
"CA","92521","Short-Term Scholar","26"
"CA","92612","Short-Term Scholar","1"
"CA","92617","Short-Term Scholar","3"
"CA","92618","Short-Term Scholar","1"
"CA","92697","Short-Term Scholar","67"
"CA","92806","Short-Term Scholar","1"
"CA","92831","Short-Term Scholar","7"
"CA","92866","Short-Term Scholar","11"
"CA","92868","Short-Term Scholar","2"
"CA","93106","Short-Term Scholar","148"
"CA","93274","Short-Term Scholar","2"
"CA","93301","Short-Term Scholar","26"
"CA","93308","Short-Term Scholar","3"
"CA","93311","Short-Term Scholar","2"
"CA","93407","Short-Term Scholar","4"
"CA","93546","Short-Term Scholar","1"
"CA","93648","Short-Term Scholar","1"
"CA","93740","Short-Term Scholar","13"
"CA","93940","Short-Term Scholar","8"
"CA","93955","Short-Term Scholar","1"
"CA","94010","Short-Term Scholar","2"
"CA","94025","Short-Term Scholar","26"
"CA","94035","Short-Term Scholar","3"
"CA","94043","Short-Term Scholar","1"
"CA","94065","Short-Term Scholar","1"
"CA","94089","Short-Term Scholar","4"
"CA","94102","Short-Term Scholar","3"
"CA","94103","Short-Term Scholar","1"
"CA","94104","Short-Term Scholar","9"
"CA","94105","Short-Term Scholar","4"
"CA","94107","Short-Term Scholar","3"
"CA","94110","Short-Term Scholar","4"
"CA","94111","Short-Term Scholar","2"
"CA","94115","Short-Term Scholar","2"
"CA","94117","Short-Term Scholar","2"
"CA","94118","Short-Term Scholar","9"
"CA","94121","Short-Term Scholar","1"
"CA","94143","Short-Term Scholar","51"
"CA","94158","Short-Term Scholar","7"
"CA","94305","Short-Term Scholar","493"
"CA","94403","Short-Term Scholar","1"
"CA","94550","Short-Term Scholar","14"
"CA","94609","Short-Term Scholar","1"
"CA","94613","Short-Term Scholar","2"
"CA","94702","Short-Term Scholar","1"
"CA","94704","Short-Term Scholar","26"
"CA","94709","Short-Term Scholar","2"
"CA","94720","Short-Term Scholar","629"
"CA","94804","Short-Term Scholar","1"
"CA","94901","Short-Term Scholar","1"
"CA","94945","Short-Term Scholar","1"
"CA","94965","Short-Term Scholar","4"
"CA","95035","Short-Term Scholar","2"
"CA","95060","Short-Term Scholar","3"
"CA","95064","Short-Term Scholar","27"
"CA","95110","Short-Term Scholar","2"
"CA","95120","Short-Term Scholar","7"
"CA","95192","Short-Term Scholar","8"
"CA","95343","Short-Term Scholar","9"
"CA","95616","Short-Term Scholar","119"
"CA","95618","Short-Term Scholar","1"
"CA","95630","Short-Term Scholar","3"
"CA","95776","Short-Term Scholar","1"
"CA","95817","Short-Term Scholar","4"
"CA","95819","Short-Term Scholar","2"
"CA","95928","Short-Term Scholar","37"
"CA","90007","Specialist","13"
"CA","90024","Specialist","3"
"CA","90036","Specialist","50"
"CA","90048","Specialist","3"
"CA","90089","Specialist","16"
"CA","90095","Specialist","2"
"CA","90232","Specialist","1"
"CA","90405","Specialist","1"
"CA","90502","Specialist","2"
"CA","90639","Specialist","1"
"CA","91356","Specialist","1"
"CA","92115","Specialist","1"
"CA","92123","Specialist","1"
"CA","92130","Specialist","1"
"CA","92647","Specialist","1"
"CA","93407","Specialist","1"
"CA","93740","Specialist","1"
"CA","94111","Specialist","2"
"CA","94129","Specialist","1"
"CA","94132","Specialist","1"
"CA","94303","Specialist","1"
"CA","94305","Specialist","5"
"CA","94612","Specialist","1"
"CA","94702","Specialist","1"
"CA","94704","Specialist","1"
"CA","95030","Specialist","1"
"CA","95054","Specialist","1"
"CA","95112","Specialist","1"
"CA","95318","Specialist","1"
"CA","95345","Specialist","1"
"CA","95555","Specialist","1"
"CA","95616","Specialist","1"
"CA","96146","Specialist","2"
"CA","90007","Student Bachelors","1"
"CA","90010","Student Bachelors","1"
"CA","90032","Student Bachelors","1"
"CA","90049","Student Bachelors","2"
"CA","90095","Student Bachelors","2"
"CA","91711","Student Bachelors","4"
"CA","92093","Student Bachelors","3"
"CA","92096","Student Bachelors","33"
"CA","92101","Student Bachelors","5"
"CA","92110","Student Bachelors","12"
"CA","92131","Student Bachelors","1"
"CA","92407","Student Bachelors","11"
"CA","93106","Student Bachelors","1"
"CA","93311","Student Bachelors","11"
"CA","93740","Student Bachelors","9"
"CA","94305","Student Bachelors","5"
"CA","94704","Student Bachelors","1"
"CA","95064","Student Bachelors","2"
"CA","95616","Student Bachelors","1"
"CA","90024","Student Doctorate","1"
"CA","90089","Student Doctorate","14"
"CA","90095","Student Doctorate","17"
"CA","91125","Student Doctorate","8"
"CA","92037","Student Doctorate","3"
"CA","92093","Student Doctorate","15"
"CA","92131","Student Doctorate","1"
"CA","92521","Student Doctorate","4"
"CA","92697","Student Doctorate","12"
"CA","93106","Student Doctorate","5"
"CA","94305","Student Doctorate","27"
"CA","94704","Student Doctorate","8"
"CA","94720","Student Doctorate","8"
"CA","95054","Student Doctorate","1"
"CA","95064","Student Doctorate","5"
"CA","95343","Student Doctorate","5"
"CA","95616","Student Doctorate","18"
"CA","90007","Student Intern","1"
"CA","90010","Student Intern","1"
"CA","90011","Student Intern","1"
"CA","90012","Student Intern","2"
"CA","90013","Student Intern","1"
"CA","90035","Student Intern","2"
"CA","90037","Student Intern","1"
"CA","90058","Student Intern","1"
"CA","90061","Student Intern","1"
"CA","90221","Student Intern","2"
"CA","90746","Student Intern","1"
"CA","91330","Student Intern","4"
"CA","91711","Student Intern","2"
"CA","92037","Student Intern","1"
"CA","92093","Student Intern","27"
"CA","92182","Student Intern","1"
"CA","93106","Student Intern","11"
"CA","93407","Student Intern","7"
"CA","93648","Student Intern","1"
"CA","94025","Student Intern","1"
"CA","94110","Student Intern","1"
"CA","94304","Student Intern","4"
"CA","94305","Student Intern","30"
"CA","94530","Student Intern","2"
"CA","94606","Student Intern","1"
"CA","94612","Student Intern","2"
"CA","94720","Student Intern","18"
"CA","95054","Student Intern","1"
"CA","95064","Student Intern","8"
"CA","95616","Student Intern","2"
"CA","90010","Student Masters","1"
"CA","90013","Student Masters","1"
"CA","90024","Student Masters","1"
"CA","90027","Student Masters","1"
"CA","90032","Student Masters","1"
"CA","90045","Student Masters","12"
"CA","90089","Student Masters","41"
"CA","90095","Student Masters","20"
"CA","90263","Student Masters","1"
"CA","91125","Student Masters","2"
"CA","91330","Student Masters","1"
"CA","91355","Student Masters","1"
"CA","91608","Student Masters","2"
"CA","91711","Student Masters","2"
"CA","92093","Student Masters","31"
"CA","92110","Student Masters","9"
"CA","92131","Student Masters","3"
"CA","92521","Student Masters","1"
"CA","92697","Student Masters","1"
"CA","92866","Student Masters","1"
"CA","93106","Student Masters","3"
"CA","93740","Student Masters","4"
"CA","93940","Student Masters","16"
"CA","94105","Student Masters","2"
"CA","94111","Student Masters","1"
"CA","94117","Student Masters","4"
"CA","94132","Student Masters","1"
"CA","94143","Student Masters","1"
"CA","94305","Student Masters","19"
"CA","94704","Student Masters","38"
"CA","94720","Student Masters","13"
"CA","95054","Student Masters","1"
"CA","95064","Student Masters","3"
"CA","95192","Student Masters","1"
"CA","95343","Student Masters","1"
"CA","95382","Student Masters","1"
"CA","95616","Student Masters","12"
"CA","90003","Student Non-Degree","1"
"CA","90007","Student Non-Degree","3"
"CA","90013","Student Non-Degree","4"
"CA","90015","Student Non-Degree","2"
"CA","90024","Student Non-Degree","1"
"CA","90032","Student Non-Degree","76"
"CA","90033","Student Non-Degree","1"
"CA","90045","Student Non-Degree","11"
"CA","90089","Student Non-Degree","293"
"CA","90095","Student Non-Degree","325"
"CA","90263","Student Non-Degree","2"
"CA","90292","Student Non-Degree","2"
"CA","90747","Student Non-Degree","52"
"CA","90815","Student Non-Degree","162"
"CA","91109","Student Non-Degree","1"
"CA","91125","Student Non-Degree","8"
"CA","91330","Student Non-Degree","30"
"CA","91355","Student Non-Degree","1"
"CA","91505","Student Non-Degree","1"
"CA","91608","Student Non-Degree","2"
"CA","91711","Student Non-Degree","6"
"CA","91768","Student Non-Degree","20"
"CA","92037","Student Non-Degree","14"
"CA","92093","Student Non-Degree","242"
"CA","92096","Student Non-Degree","17"
"CA","92101","Student Non-Degree","1"
"CA","92105","Student Non-Degree","1"
"CA","92110","Student Non-Degree","113"
"CA","92121","Student Non-Degree","1"
"CA","92182","Student Non-Degree","314"
"CA","92250","Student Non-Degree","1"
"CA","92374","Student Non-Degree","5"
"CA","92407","Student Non-Degree","17"
"CA","92521","Student Non-Degree","47"
"CA","92612","Student Non-Degree","1"
"CA","92617","Student Non-Degree","1"
"CA","92618","Student Non-Degree","1"
"CA","92629","Student Non-Degree","1"
"CA","92663","Student Non-Degree","1"
"CA","92697","Student Non-Degree","158"
"CA","92831","Student Non-Degree","58"
"CA","92866","Student Non-Degree","12"
"CA","92867","Student Non-Degree","6"
"CA","93012","Student Non-Degree","20"
"CA","93101","Student Non-Degree","1"
"CA","93106","Student Non-Degree","251"
"CA","93108","Student Non-Degree","2"
"CA","93117","Student Non-Degree","1"
"CA","93311","Student Non-Degree","1"
"CA","93407","Student Non-Degree","70"
"CA","93648","Student Non-Degree","5"
"CA","93940","Student Non-Degree","22"
"CA","93955","Student Non-Degree","187"
"CA","94010","Student Non-Degree","1"
"CA","94025","Student Non-Degree","1"
"CA","94066","Student Non-Degree","1"
"CA","94102","Student Non-Degree","9"
"CA","94103","Student Non-Degree","1"
"CA","94104","Student Non-Degree","1"
"CA","94107","Student Non-Degree","2"
"CA","94115","Student Non-Degree","1"
"CA","94117","Student Non-Degree","27"
"CA","94132","Student Non-Degree","600"
"CA","94143","Student Non-Degree","18"
"CA","94158","Student Non-Degree","14"
"CA","94304","Student Non-Degree","1"
"CA","94305","Student Non-Degree","38"
"CA","94539","Student Non-Degree","2"
"CA","94542","Student Non-Degree","14"
"CA","94575","Student Non-Degree","6"
"CA","94609","Student Non-Degree","1"
"CA","94704","Student Non-Degree","406"
"CA","94709","Student Non-Degree","8"
"CA","94710","Student Non-Degree","1"
"CA","94720","Student Non-Degree","45"
"CA","94901","Student Non-Degree","4"
"CA","94928","Student Non-Degree","9"
"CA","95053","Student Non-Degree","21"
"CA","95064","Student Non-Degree","101"
"CA","95112","Student Non-Degree","1"
"CA","95192","Student Non-Degree","161"
"CA","95211","Student Non-Degree","5"
"CA","95343","Student Non-Degree","12"
"CA","95382","Student Non-Degree","32"
"CA","95521","Student Non-Degree","5"
"CA","95525","Student Non-Degree","1"
"CA","95616","Student Non-Degree","148"
"CA","95817","Student Non-Degree","6"
"CA","95819","Student Non-Degree","80"
"CA","95929","Student Non-Degree","36"
"CA","90241","Student Secondary","1"
"CA","90248","Student Secondary","1"
"CA","90266","Student Secondary","1"
"CA","90272","Student Secondary","3"
"CA","90274","Student Secondary","2"
"CA","90277","Student Secondary","2"
"CA","90405","Student Secondary","10"
"CA","90505","Student Secondary","1"
"CA","90605","Student Secondary","1"
"CA","90623","Student Secondary","3"
"CA","90630","Student Secondary","4"
"CA","90703","Student Secondary","2"
"CA","90720","Student Secondary","2"
"CA","90804","Student Secondary","1"
"CA","90815","Student Secondary","1"
"CA","91010","Student Secondary","6"
"CA","91106","Student Secondary","1"
"CA","91107","Student Secondary","2"
"CA","91202","Student Secondary","1"
"CA","91205","Student Secondary","1"
"CA","91214","Student Secondary","2"
"CA","91301","Student Secondary","1"
"CA","91302","Student Secondary","1"
"CA","91320","Student Secondary","1"
