"State","Zip Code","Program","Participants"
"CA","92127","Intern","2"
"CA","92128","Intern","6"
"CA","92129","Intern","3"
"CA","92130","Intern","26"
"CA","92131","Intern","1"
"CA","92154","Intern","3"
"CA","92210","Intern","1"
"CA","92223","Intern","1"
"CA","92253","Intern","12"
"CA","92260","Intern","4"
"CA","92262","Intern","1"
"CA","92264","Intern","11"
"CA","92270","Intern","6"
"CA","92328","Intern","16"
"CA","92335","Intern","1"
"CA","92336","Intern","3"
"CA","92337","Intern","2"
"CA","92373","Intern","5"
"CA","92377","Intern","2"
"CA","92590","Intern","1"
"CA","92596","Intern","2"
"CA","92606","Intern","5"
"CA","92610","Intern","1"
"CA","92612","Intern","2"
"CA","92614","Intern","14"
"CA","92617","Intern","3"
"CA","92618","Intern","34"
"CA","92620","Intern","1"
"CA","92625","Intern","5"
"CA","92626","Intern","14"
"CA","92629","Intern","43"
"CA","92646","Intern","1"
"CA","92647","Intern","4"
"CA","92649","Intern","3"
"CA","92651","Intern","11"
"CA","92656","Intern","4"
"CA","92660","Intern","5"
"CA","92663","Intern","10"
"CA","92688","Intern","5"
"CA","92691","Intern","2"
"CA","92697","Intern","4"
"CA","92705","Intern","2"
"CA","92707","Intern","1"
"CA","92708","Intern","4"
"CA","92780","Intern","1"
"CA","92801","Intern","3"
"CA","92802","Intern","1"
"CA","92805","Intern","2"
"CA","92806","Intern","1"
"CA","92821","Intern","12"
"CA","92831","Intern","3"
"CA","92844","Intern","2"
"CA","92868","Intern","2"
"CA","92879","Intern","5"
"CA","92880","Intern","1"
"CA","92882","Intern","9"
"CA","92883","Intern","1"
"CA","93001","Intern","1"
"CA","93012","Intern","5"
"CA","93030","Intern","2"
"CA","93033","Intern","11"
"CA","93063","Intern","1"
"CA","93065","Intern","1"
"CA","93066","Intern","1"
"CA","93101","Intern","14"
"CA","93103","Intern","1"
"CA","93105","Intern","1"
"CA","93106","Intern","2"
"CA","93108","Intern","1"
"CA","93117","Intern","14"
"CA","93230","Intern","4"
"CA","93265","Intern","2"
"CA","93277","Intern","1"
"CA","93280","Intern","1"
"CA","93292","Intern","1"
"CA","93314","Intern","1"
"CA","93401","Intern","5"
"CA","93407","Intern","2"
"CA","93446","Intern","8"
"CA","93454","Intern","1"
"CA","93463","Intern","1"
"CA","93514","Intern","2"
"CA","93546","Intern","11"
"CA","93561","Intern","1"
"CA","93621","Intern","1"
"CA","93622","Intern","2"
"CA","93637","Intern","1"
"CA","93641","Intern","1"
"CA","93643","Intern","1"
"CA","93657","Intern","1"
"CA","93721","Intern","1"
"CA","93907","Intern","3"
"CA","93920","Intern","9"
"CA","93921","Intern","8"
"CA","93923","Intern","1"
"CA","93930","Intern","1"
"CA","93940","Intern","7"
"CA","93950","Intern","2"
"CA","93953","Intern","6"
"CA","94002","Intern","18"
"CA","94010","Intern","25"
"CA","94014","Intern","1"
"CA","94019","Intern","29"
"CA","94022","Intern","13"
"CA","94025","Intern","282"
"CA","94027","Intern","4"
"CA","94035","Intern","41"
"CA","94040","Intern","12"
"CA","94041","Intern","67"
"CA","94043","Intern","356"
"CA","94061","Intern","5"
"CA","94062","Intern","13"
"CA","94063","Intern","79"
"CA","94065","Intern","11"
"CA","94066","Intern","12"
"CA","94070","Intern","4"
"CA","94080","Intern","57"
"CA","94085","Intern","111"
"CA","94086","Intern","15"
"CA","94087","Intern","5"
"CA","94089","Intern","138"
"CA","94102","Intern","102"
"CA","94103","Intern","271"
"CA","94104","Intern","175"
"CA","94105","Intern","252"
"CA","94107","Intern","231"
"CA","94108","Intern","69"
"CA","94109","Intern","29"
"CA","94110","Intern","74"
"CA","94111","Intern","111"
"CA","94112","Intern","1"
"CA","94114","Intern","6"
"CA","94115","Intern","3"
"CA","94116","Intern","2"
"CA","94117","Intern","4"
"CA","94118","Intern","3"
"CA","94122","Intern","1"
"CA","94123","Intern","3"
"CA","94124","Intern","19"
"CA","94127","Intern","2"
"CA","94128","Intern","7"
"CA","94129","Intern","6"
"CA","94133","Intern","20"
"CA","94158","Intern","47"
"CA","94301","Intern","44"
"CA","94303","Intern","30"
"CA","94304","Intern","86"
"CA","94305","Intern","3"
"CA","94306","Intern","17"
"CA","94401","Intern","15"
"CA","94402","Intern","13"
"CA","94403","Intern","19"
"CA","94404","Intern","15"
"CA","94501","Intern","4"
"CA","94502","Intern","2"
"CA","94503","Intern","1"
"CA","94507","Intern","1"
"CA","94508","Intern","2"
"CA","94515","Intern","29"
"CA","94520","Intern","1"
"CA","94523","Intern","1"
"CA","94536","Intern","1"
"CA","94538","Intern","43"
"CA","94539","Intern","3"
"CA","94541","Intern","1"
"CA","94544","Intern","10"
"CA","94545","Intern","2"
"CA","94546","Intern","22"
"CA","94549","Intern","2"
"CA","94550","Intern","1"
"CA","94551","Intern","1"
"CA","94555","Intern","2"
"CA","94558","Intern","58"
"CA","94559","Intern","32"
"CA","94560","Intern","31"
"CA","94562","Intern","22"
"CA","94568","Intern","9"
"CA","94573","Intern","13"
"CA","94574","Intern","86"
"CA","94577","Intern","6"
"CA","94583","Intern","8"
"CA","94587","Intern","6"
"CA","94588","Intern","9"
"CA","94592","Intern","5"
"CA","94596","Intern","14"
"CA","94598","Intern","1"
"CA","94599","Intern","10"
"CA","94605","Intern","3"
"CA","94607","Intern","10"
"CA","94608","Intern","40"
"CA","94610","Intern","2"
"CA","94611","Intern","1"
"CA","94612","Intern","11"
"CA","94702","Intern","1"
"CA","94703","Intern","4"
"CA","94704","Intern","13"
"CA","94705","Intern","3"
"CA","94708","Intern","1"
"CA","94710","Intern","13"
"CA","94720","Intern","20"
"CA","94801","Intern","2"
"CA","94804","Intern","7"
"CA","94805","Intern","2"
"CA","94901","Intern","7"
"CA","94928","Intern","1"
"CA","94939","Intern","1"
"CA","94941","Intern","2"
"CA","94945","Intern","1"
"CA","94949","Intern","4"
"CA","94952","Intern","3"
"CA","94954","Intern","2"
"CA","94965","Intern","16"
"CA","95002","Intern","1"
"CA","95008","Intern","4"
"CA","95014","Intern","208"
"CA","95020","Intern","1"
"CA","95030","Intern","1"
"CA","95032","Intern","1"
"CA","95035","Intern","23"
"CA","95039","Intern","1"
"CA","95045","Intern","1"
"CA","95046","Intern","2"
"CA","95050","Intern","2"
"CA","95051","Intern","99"
"CA","95054","Intern","55"
"CA","95060","Intern","5"
"CA","95066","Intern","3"
"CA","95070","Intern","3"
"CA","95076","Intern","8"
"CA","95110","Intern","42"
"CA","95113","Intern","7"
"CA","95120","Intern","6"
"CA","95124","Intern","8"
"CA","95126","Intern","3"
"CA","95128","Intern","38"
"CA","95129","Intern","2"
"CA","95131","Intern","34"
"CA","95134","Intern","91"
"CA","95138","Intern","4"
"CA","95219","Intern","1"
"CA","95220","Intern","4"
"CA","95240","Intern","2"
"CA","95242","Intern","2"
"CA","95323","Intern","1"
"CA","95330","Intern","2"
"CA","95350","Intern","1"
"CA","95354","Intern","1"
"CA","95389","Intern","8"
"CA","95401","Intern","8"
"CA","95403","Intern","9"
"CA","95404","Intern","4"
"CA","95407","Intern","2"
"CA","95409","Intern","6"
"CA","95423","Intern","1"
"CA","95425","Intern","7"
"CA","95436","Intern","4"
"CA","95441","Intern","13"
"CA","95448","Intern","65"
"CA","95449","Intern","2"
"CA","95450","Intern","1"
"CA","95452","Intern","8"
"CA","95466","Intern","3"
"CA","95472","Intern","16"
"CA","95476","Intern","38"
"CA","95492","Intern","13"
"CA","95521","Intern","2"
"CA","95560","Intern","1"
"CA","95616","Intern","1"
"CA","95630","Intern","2"
"CA","95640","Intern","1"
"CA","95648","Intern","4"
"CA","95658","Intern","1"
"CA","95661","Intern","1"
"CA","95667","Intern","1"
"CA","95687","Intern","1"
"CA","95691","Intern","1"
"CA","95695","Intern","1"
"CA","95762","Intern","1"
"CA","95765","Intern","5"
"CA","95776","Intern","1"
"CA","95817","Intern","1"
"CA","95818","Intern","1"
"CA","95828","Intern","4"
"CA","95834","Intern","1"
"CA","96058","Intern","1"
"CA","96101","Intern","2"
"CA","96140","Intern","1"
"CA","96146","Intern","38"
"CA","96150","Intern","1"
"CA","96161","Intern","21"
"CA","98101","Intern","1"
"CA","00000","Intern","59"
"CA","90013","Professor","1"
"CA","90032","Professor","1"
"CA","90033","Professor","1"
"CA","90089","Professor","5"
"CA","90095","Professor","19"
"CA","91355","Professor","4"
"CA","91711","Professor","2"
"CA","92093","Professor","2"
"CA","92182","Professor","5"
"CA","92350","Professor","1"
"CA","92374","Professor","1"
"CA","92407","Professor","2"
"CA","92521","Professor","2"
"CA","92697","Professor","9"
"CA","92866","Professor","1"
"CA","93106","Professor","5"
"CA","93407","Professor","1"
"CA","93940","Professor","1"
"CA","94132","Professor","1"
"CA","94143","Professor","1"
"CA","94612","Professor","1"
"CA","94709","Professor","2"
"CA","94720","Professor","11"
"CA","95064","Professor","4"
"CA","95521","Professor","1"
"CA","95616","Professor","10"
"CA","95929","Professor","1"
"CA","90007","Research Scholar","1"
"CA","90010","Research Scholar","1"
"CA","90015","Research Scholar","1"
"CA","90017","Research Scholar","11"
"CA","90027","Research Scholar","9"
"CA","90032","Research Scholar","12"
"CA","90033","Research Scholar","56"
"CA","90036","Research Scholar","1"
"CA","90041","Research Scholar","4"
"CA","90045","Research Scholar","7"
"CA","90048","Research Scholar","61"
"CA","90049","Research Scholar","4"
"CA","90059","Research Scholar","2"
"CA","90064","Research Scholar","4"
"CA","90089","Research Scholar","200"
"CA","90095","Research Scholar","428"
"CA","90211","Research Scholar","3"
"CA","90263","Research Scholar","8"
"CA","90292","Research Scholar","7"
"CA","90401","Research Scholar","1"
"CA","90404","Research Scholar","2"
"CA","90502","Research Scholar","9"
"CA","90747","Research Scholar","32"
"CA","90840","Research Scholar","22"
"CA","91010","Research Scholar","81"
"CA","91101","Research Scholar","3"
"CA","91107","Research Scholar","1"
"CA","91108","Research Scholar","3"
"CA","91109","Research Scholar","33"
"CA","91125","Research Scholar","121"
"CA","91182","Research Scholar","4"
"CA","91201","Research Scholar","1"
"CA","91330","Research Scholar","21"
"CA","91343","Research Scholar","1"
"CA","91355","Research Scholar","4"
"CA","91505","Research Scholar","1"
"CA","91702","Research Scholar","11"
"CA","91711","Research Scholar","11"
"CA","91750","Research Scholar","6"
"CA","91766","Research Scholar","4"
"CA","91768","Research Scholar","20"
"CA","92027","Research Scholar","1"
"CA","92037","Research Scholar","199"
"CA","92093","Research Scholar","443"
"CA","92096","Research Scholar","1"
"CA","92103","Research Scholar","10"
"CA","92106","Research Scholar","1"
"CA","92110","Research Scholar","22"
"CA","92111","Research Scholar","1"
"CA","92121","Research Scholar","10"
"CA","92123","Research Scholar","2"
"CA","92131","Research Scholar","1"
"CA","92161","Research Scholar","12"
"CA","92182","Research Scholar","55"
"CA","92350","Research Scholar","31"
"CA","92354","Research Scholar","8"
"CA","92407","Research Scholar","6"
"CA","92408","Research Scholar","2"
"CA","92504","Research Scholar","1"
"CA","92505","Research Scholar","1"
"CA","92521","Research Scholar","168"
"CA","92617","Research Scholar","4"
"CA","92618","Research Scholar","4"
"CA","92626","Research Scholar","1"
"CA","92647","Research Scholar","1"
"CA","92697","Research Scholar","262"
"CA","92705","Research Scholar","1"
"CA","92831","Research Scholar","7"
"CA","92866","Research Scholar","7"
"CA","92868","Research Scholar","21"
"CA","93106","Research Scholar","126"
"CA","93117","Research Scholar","1"
"CA","93274","Research Scholar","7"
"CA","93311","Research Scholar","2"
"CA","93407","Research Scholar","5"
"CA","93648","Research Scholar","6"
"CA","93740","Research Scholar","11"
"CA","93905","Research Scholar","1"
"CA","93940","Research Scholar","7"
"CA","93943","Research Scholar","8"
"CA","93950","Research Scholar","1"
"CA","94025","Research Scholar","9"
"CA","94035","Research Scholar","19"
"CA","94043","Research Scholar","12"
"CA","94063","Research Scholar","2"
"CA","94080","Research Scholar","13"
"CA","94085","Research Scholar","1"
"CA","94089","Research Scholar","1"
"CA","94102","Research Scholar","2"
"CA","94103","Research Scholar","6"
"CA","94105","Research Scholar","10"
"CA","94107","Research Scholar","8"
"CA","94110","Research Scholar","8"
"CA","94111","Research Scholar","1"
"CA","94115","Research Scholar","16"
"CA","94117","Research Scholar","10"
"CA","94118","Research Scholar","15"
"CA","94121","Research Scholar","2"
"CA","94122","Research Scholar","1"
"CA","94132","Research Scholar","17"
"CA","94143","Research Scholar","274"
"CA","94158","Research Scholar","19"
"CA","94304","Research Scholar","10"
"CA","94305","Research Scholar","815"
"CA","94306","Research Scholar","1"
"CA","94542","Research Scholar","6"
"CA","94550","Research Scholar","22"
"CA","94560","Research Scholar","1"
"CA","94562","Research Scholar","1"
"CA","94607","Research Scholar","1"
"CA","94608","Research Scholar","2"
"CA","94609","Research Scholar","2"
"CA","94612","Research Scholar","1"
"CA","94704","Research Scholar","64"
"CA","94708","Research Scholar","1"
"CA","94709","Research Scholar","2"
"CA","94710","Research Scholar","9"
"CA","94720","Research Scholar","780"
"CA","94804","Research Scholar","14"
"CA","94901","Research Scholar","1"
"CA","94928","Research Scholar","1"
"CA","94945","Research Scholar","13"
"CA","94965","Research Scholar","1"
"CA","95053","Research Scholar","13"
"CA","95054","Research Scholar","2"
"CA","95060","Research Scholar","6"
"CA","95064","Research Scholar","61"
"CA","95110","Research Scholar","2"
"CA","95120","Research Scholar","4"
"CA","95134","Research Scholar","4"
"CA","95138","Research Scholar","1"
"CA","95192","Research Scholar","19"
"CA","95211","Research Scholar","12"
"CA","95301","Research Scholar","8"
"CA","95343","Research Scholar","41"
"CA","95616","Research Scholar","365"
"CA","95618","Research Scholar","3"
"CA","95630","Research Scholar","1"
"CA","95816","Research Scholar","4"
"CA","95817","Research Scholar","68"
"CA","95819","Research Scholar","5"
"CA","95929","Research Scholar","4"
"CA","90007","Short-Term Scholar","6"
"CA","90012","Short-Term Scholar","15"
"CA","90013","Short-Term Scholar","4"
"CA","90015","Short-Term Scholar","2"
"CA","90018","Short-Term Scholar","2"
"CA","90027","Short-Term Scholar","6"
"CA","90032","Short-Term Scholar","6"
"CA","90033","Short-Term Scholar","17"
"CA","90039","Short-Term Scholar","1"
"CA","90045","Short-Term Scholar","7"
"CA","90048","Short-Term Scholar","14"
"CA","90049","Short-Term Scholar","26"
"CA","90089","Short-Term Scholar","111"
"CA","90094","Short-Term Scholar","6"
"CA","90095","Short-Term Scholar","145"
"CA","90263","Short-Term Scholar","4"
"CA","90292","Short-Term Scholar","12"
"CA","90401","Short-Term Scholar","3"
"CA","90502","Short-Term Scholar","1"
"CA","90713","Short-Term Scholar","13"
"CA","90815","Short-Term Scholar","6"
"CA","90840","Short-Term Scholar","6"
"CA","91010","Short-Term Scholar","10"
"CA","91101","Short-Term Scholar","2"
"CA","91106","Short-Term Scholar","1"
"CA","91108","Short-Term Scholar","48"
"CA","91109","Short-Term Scholar","9"
"CA","91125","Short-Term Scholar","19"
"CA","91182","Short-Term Scholar","8"
"CA","91330","Short-Term Scholar","3"
"CA","91355","Short-Term Scholar","5"
"CA","91505","Short-Term Scholar","1"
"CA","91711","Short-Term Scholar","9"
"CA","91766","Short-Term Scholar","1"
"CA","91768","Short-Term Scholar","38"
"CA","92037","Short-Term Scholar","66"
"CA","92093","Short-Term Scholar","208"
"CA","92096","Short-Term Scholar","2"
"CA","92103","Short-Term Scholar","11"
"CA","92106","Short-Term Scholar","6"
"CA","92110","Short-Term Scholar","42"
"CA","92111","Short-Term Scholar","1"
"CA","92121","Short-Term Scholar","5"
"CA","92123","Short-Term Scholar","1"
"CA","92161","Short-Term Scholar","1"
"CA","92182","Short-Term Scholar","43"
"CA","92250","Short-Term Scholar","2"
"CA","92314","Short-Term Scholar","1"
"CA","92350","Short-Term Scholar","8"
"CA","92354","Short-Term Scholar","15"
"CA","92374","Short-Term Scholar","4"
"CA","92407","Short-Term Scholar","1"
"CA","92504","Short-Term Scholar","1"
"CA","92508","Short-Term Scholar","1"
"CA","92521","Short-Term Scholar","48"
"CA","92616","Short-Term Scholar","1"
"CA","92618","Short-Term Scholar","4"
"CA","92626","Short-Term Scholar","4"
"CA","92697","Short-Term Scholar","175"
"CA","92701","Short-Term Scholar","3"
"CA","92831","Short-Term Scholar","21"
"CA","92866","Short-Term Scholar","17"
"CA","92868","Short-Term Scholar","7"
"CA","93106","Short-Term Scholar","147"
"CA","93274","Short-Term Scholar","3"
"CA","93407","Short-Term Scholar","10"
"CA","93648","Short-Term Scholar","2"
"CA","93710","Short-Term Scholar","1"
"CA","93711","Short-Term Scholar","1"
"CA","93740","Short-Term Scholar","25"
"CA","93940","Short-Term Scholar","14"
"CA","94025","Short-Term Scholar","14"
"CA","94035","Short-Term Scholar","16"
"CA","94043","Short-Term Scholar","16"
"CA","94063","Short-Term Scholar","1"
"CA","94102","Short-Term Scholar","4"
"CA","94103","Short-Term Scholar","1"
"CA","94104","Short-Term Scholar","12"
"CA","94105","Short-Term Scholar","5"
"CA","94107","Short-Term Scholar","4"
"CA","94110","Short-Term Scholar","8"
"CA","94111","Short-Term Scholar","3"
"CA","94115","Short-Term Scholar","5"
"CA","94117","Short-Term Scholar","11"
"CA","94118","Short-Term Scholar","7"
"CA","94121","Short-Term Scholar","2"
"CA","94132","Short-Term Scholar","9"
"CA","94143","Short-Term Scholar","82"
"CA","94158","Short-Term Scholar","14"
"CA","94305","Short-Term Scholar","536"
"CA","94550","Short-Term Scholar","31"
"CA","94562","Short-Term Scholar","1"
"CA","94575","Short-Term Scholar","1"
"CA","94607","Short-Term Scholar","1"
"CA","94608","Short-Term Scholar","1"
"CA","94609","Short-Term Scholar","1"
"CA","94612","Short-Term Scholar","1"
"CA","94613","Short-Term Scholar","39"
"CA","94704","Short-Term Scholar","20"
"CA","94709","Short-Term Scholar","1"
"CA","94710","Short-Term Scholar","3"
"CA","94720","Short-Term Scholar","807"
"CA","94804","Short-Term Scholar","3"
"CA","94901","Short-Term Scholar","2"
"CA","94945","Short-Term Scholar","5"
"CA","95060","Short-Term Scholar","3"
"CA","95064","Short-Term Scholar","42"
"CA","95110","Short-Term Scholar","1"
"CA","95120","Short-Term Scholar","17"
"CA","95124","Short-Term Scholar","1"
"CA","95192","Short-Term Scholar","8"
"CA","95211","Short-Term Scholar","1"
"CA","95301","Short-Term Scholar","2"
"CA","95343","Short-Term Scholar","8"
"CA","95521","Short-Term Scholar","1"
"CA","95616","Short-Term Scholar","244"
"CA","95618","Short-Term Scholar","1"
"CA","95630","Short-Term Scholar","2"
"CA","95776","Short-Term Scholar","1"
"CA","95817","Short-Term Scholar","6"
"CA","95819","Short-Term Scholar","3"
"CA","95928","Short-Term Scholar","20"
"CA","95929","Short-Term Scholar","2"
"CA","90012","Specialist","2"
"CA","90036","Specialist","24"
"CA","90048","Specialist","2"
"CA","90049","Specialist","1"
"CA","90089","Specialist","36"
"CA","91016","Specialist","1"
"CA","91367","Specialist","1"
"CA","91711","Specialist","1"
"CA","92037","Specialist","1"
"CA","92115","Specialist","1"
"CA","92603","Specialist","1"
"CA","92703","Specialist","1"
"CA","93401","Specialist","1"
"CA","93740","Specialist","2"
"CA","93906","Specialist","1"
"CA","94111","Specialist","2"
"CA","94129","Specialist","1"
"CA","94303","Specialist","2"
"CA","94305","Specialist","2"
"CA","94597","Specialist","2"
"CA","94965","Specialist","2"
"CA","95060","Specialist","1"
"CA","95112","Specialist","1"
"CA","95134","Specialist","1"
"CA","95318","Specialist","4"
"CA","95345","Specialist","2"
"CA","95555","Specialist","1"
"CA","95816","Specialist","1"
"CA","95817","Specialist","1"
"CA","96146","Specialist","2"
"CA","90006","Student College University","1"
"CA","90007","Student College University","1"
"CA","90010","Student College University","5"
"CA","90011","Student College University","1"
"CA","90012","Student College University","1"
"CA","90013","Student College University","8"
"CA","90015","Student College University","2"
"CA","90017","Student College University","1"
"CA","90018","Student College University","1"
"CA","90021","Student College University","1"
"CA","90024","Student College University","3"
"CA","90027","Student College University","3"
"CA","90032","Student College University","83"
"CA","90040","Student College University","1"
"CA","90041","Student College University","3"
"CA","90045","Student College University","15"
"CA","90048","Student College University","3"
"CA","90049","Student College University","4"
"CA","90068","Student College University","1"
"CA","90089","Student College University","375"
"CA","90094","Student College University","3"
"CA","90095","Student College University","744"
"CA","90221","Student College University","1"
"CA","90248","Student College University","1"
"CA","90292","Student College University","6"
"CA","90621","Student College University","1"
"CA","90703","Student College University","2"
"CA","90746","Student College University","1"
"CA","90747","Student College University","14"
"CA","90815","Student College University","340"
"CA","90840","Student College University","1"
"CA","91103","Student College University","1"
"CA","91109","Student College University","1"
"CA","91125","Student College University","22"
"CA","91182","Student College University","1"
"CA","91330","Student College University","27"
"CA","91355","Student College University","7"
"CA","91608","Student College University","2"
"CA","91702","Student College University","2"
"CA","91711","Student College University","32"
"CA","91748","Student College University","1"
"CA","91768","Student College University","26"
"CA","92037","Student College University","19"
"CA","92093","Student College University","415"
"CA","92096","Student College University","50"
"CA","92101","Student College University","10"
"CA","92110","Student College University","125"
"CA","92121","Student College University","2"
"CA","92131","Student College University","2"
"CA","92154","Student College University","1"
"CA","92182","Student College University","481"
"CA","92350","Student College University","5"
"CA","92374","Student College University","9"
"CA","92404","Student College University","1"
"CA","92407","Student College University","89"
"CA","92507","Student College University","5"
"CA","92521","Student College University","64"
"CA","92653","Student College University","1"
"CA","92697","Student College University","256"
"CA","92831","Student College University","112"
"CA","92832","Student College University","1"
"CA","92866","Student College University","19"
"CA","92867","Student College University","6"
"CA","93012","Student College University","19"
"CA","93101","Student College University","1"
"CA","93106","Student College University","425"
"CA","93108","Student College University","1"
"CA","93311","Student College University","13"
"CA","93407","Student College University","81"
"CA","93648","Student College University","1"
"CA","93740","Student College University","56"
"CA","93940","Student College University","83"
"CA","93955","Student College University","304"
"CA","94010","Student College University","1"
"CA","94025","Student College University","1"
"CA","94066","Student College University","1"
"CA","94102","Student College University","18"
"CA","94103","Student College University","1"
"CA","94104","Student College University","7"
"CA","94105","Student College University","2"
"CA","94107","Student College University","5"
"CA","94109","Student College University","2"
"CA","94111","Student College University","1"
"CA","94115","Student College University","1"
"CA","94117","Student College University","77"
"CA","94122","Student College University","1"
"CA","94127","Student College University","1"
"CA","94132","Student College University","348"
"CA","94133","Student College University","1"
"CA","94143","Student College University","20"
"CA","94158","Student College University","6"
"CA","94304","Student College University","5"
"CA","94305","Student College University","153"
"CA","94530","Student College University","2"
"CA","94542","Student College University","22"
"CA","94575","Student College University","8"
"CA","94605","Student College University","1"
"CA","94606","Student College University","1"
"CA","94611","Student College University","1"
"CA","94612","Student College University","1"
"CA","94613","Student College University","3"
"CA","94618","Student College University","1"
"CA","94621","Student College University","1"
"CA","94704","Student College University","2"
"CA","94709","Student College University","10"
"CA","94720","Student College University","548"
"CA","94901","Student College University","17"
"CA","94903","Student College University","1"
"CA","94928","Student College University","7"
"CA","95053","Student College University","33"
"CA","95064","Student College University","111"
"CA","95133","Student College University","1"
"CA","95138","Student College University","2"
"CA","95192","Student College University","116"
"CA","95211","Student College University","15"
"CA","95343","Student College University","17"
"CA","95382","Student College University","12"
"CA","95521","Student College University","14"
"CA","95616","Student College University","231"
"CA","95817","Student College University","7"
"CA","95819","Student College University","130"
"CA","95929","Student College University","79"
"CA","90025","Student Secondary","1"
"CA","90027","Student Secondary","1"
"CA","90028","Student Secondary","1"
"CA","90032","Student Secondary","1"
"CA","90045","Student Secondary","1"
"CA","90066","Student Secondary","1"
"CA","90245","Student Secondary","1"
"CA","90266","Student Secondary","2"
"CA","90272","Student Secondary","2"
"CA","90274","Student Secondary","3"
"CA","90277","Student Secondary","3"
"CA","90405","Student Secondary","1"
"CA","90501","Student Secondary","1"
"CA","90605","Student Secondary","1"
"CA","90606","Student Secondary","1"
"CA","90630","Student Secondary","1"
"CA","90638","Student Secondary","2"
"CA","91010","Student Secondary","3"
"CA","91106","Student Secondary","1"
"CA","91107","Student Secondary","1"
"CA","91202","Student Secondary","2"
"CA","91214","Student Secondary","1"
"CA","91301","Student Secondary","1"
"CA","91311","Student Secondary","3"
"CA","91320","Student Secondary","2"
"CA","91335","Student Secondary","1"
"CA","91344","Student Secondary","1"
"CA","91350","Student Secondary","2"
"CA","91355","Student Secondary","4"
"CA","91360","Student Secondary","4"
"CA","91362","Student Secondary","2"
"CA","91364","Student Secondary","2"
"CA","91367","Student Secondary","2"
"CA","91377","Student Secondary","1"
"CA","91381","Student Secondary","1"
"CA","91701","Student Secondary","7"
"CA","91711","Student Secondary","3"
"CA","91739","Student Secondary","5"
"CA","91744","Student Secondary","1"
"CA","91750","Student Secondary","1"
"CA","91761","Student Secondary","5"
"CA","91762","Student Secondary","3"
"CA","91763","Student Secondary","1"
"CA","91765","Student Secondary","2"
"CA","91766","Student Secondary","3"
"CA","91773","Student Secondary","8"
"CA","91786","Student Secondary","2"
"CA","91791","Student Secondary","1"
"CA","91913","Student Secondary","8"
"CA","91915","Student Secondary","2"
"CA","91932","Student Secondary","2"
"CA","91977","Student Secondary","1"
"CA","92003","Student Secondary","1"
"CA","92008","Student Secondary","5"
"CA","92019","Student Secondary","2"
"CA","92020","Student Secondary","3"
"CA","92024","Student Secondary","1"
"CA","92025","Student Secondary","2"
"CA","92027","Student Secondary","1"
"CA","92028","Student Secondary","10"
"CA","92029","Student Secondary","1"
"CA","92037","Student Secondary","2"
"CA","92040","Student Secondary","1"
"CA","92054","Student Secondary","12"
"CA","92057","Student Secondary","3"
"CA","92064","Student Secondary","4"
"CA","92065","Student Secondary","4"
"CA","92071","Student Secondary","2"
"CA","92081","Student Secondary","3"
"CA","92082","Student Secondary","3"
"CA","92083","Student Secondary","1"
"CA","92105","Student Secondary","1"
"CA","92106","Student Secondary","6"
"CA","92111","Student Secondary","1"
"CA","92115","Student Secondary","1"
"CA","92118","Student Secondary","2"
"CA","92124","Student Secondary","1"
"CA","92126","Student Secondary","2"
"CA","92127","Student Secondary","2"
"CA","92128","Student Secondary","1"
"CA","92129","Student Secondary","2"
"CA","92154","Student Secondary","2"
"CA","92203","Student Secondary","1"
"CA","92220","Student Secondary","1"
"CA","92223","Student Secondary","2"
"CA","92240","Student Secondary","2"
"CA","92250","Student Secondary","1"
"CA","92251","Student Secondary","1"
"CA","92260","Student Secondary","3"
"CA","92301","Student Secondary","1"
"CA","92307","Student Secondary","2"
"CA","92311","Student Secondary","1"
"CA","92336","Student Secondary","3"
"CA","92342","Student Secondary","12"
"CA","92344","Student Secondary","3"
"CA","92345","Student Secondary","22"
"CA","92352","Student Secondary","1"
"CA","92371","Student Secondary","3"
"CA","92374","Student Secondary","6"
"CA","92376","Student Secondary","3"
"CA","92377","Student Secondary","1"
"CA","92386","Student Secondary","1"
"CA","92392","Student Secondary","2"
"CA","92395","Student Secondary","2"
"CA","92399","Student Secondary","5"
"CA","92504","Student Secondary","1"
"CA","92506","Student Secondary","1"
"CA","92508","Student Secondary","1"
"CA","92509","Student Secondary","5"
"CA","92532","Student Secondary","1"
"CA","92544","Student Secondary","1"
"CA","92545","Student Secondary","6"
"CA","92563","Student Secondary","2"
"CA","92571","Student Secondary","1"
"CA","92584","Student Secondary","4"
"CA","92591","Student Secondary","3"
"CA","92595","Student Secondary","1"
"CA","92626","Student Secondary","1"
"CA","92629","Student Secondary","1"
"CA","92648","Student Secondary","1"
"CA","92649","Student Secondary","1"
"CA","92651","Student Secondary","3"
"CA","92653","Student Secondary","4"
"CA","92656","Student Secondary","1"
"CA","92660","Student Secondary","2"
"CA","92663","Student Secondary","2"
"CA","92673","Student Secondary","3"
"CA","92675","Student Secondary","1"
"CA","92688","Student Secondary","3"
"CA","92692","Student Secondary","1"
"CA","92705","Student Secondary","1"
"CA","92707","Student Secondary","1"
"CA","92708","Student Secondary","1"
"CA","92801","Student Secondary","1"
"CA","92805","Student Secondary","1"
"CA","92807","Student Secondary","2"
"CA","92832","Student Secondary","1"
"CA","92860","Student Secondary","2"
"CA","92861","Student Secondary","2"
