year_sample,tract,state,Description,county,variable_name,variable_code,census_geom_year,value,trpa_id
2022,1600,32,Tenure by Units in Structure,005,Renter-occupied housing units: 2,B25032_016E,2020,25,3.20052E+12
2022,1600,32,Tenure by Units in Structure,005,Renter-occupied housing units: 20 to 49,B25032_020E,2020,0,3.20052E+12
2022,1600,32,Tenure by Units in Structure,005,Renter-occupied housing units: 3 or 4,B25032_017E,2020,11,3.20052E+12
2022,1600,32,Tenure by Units in Structure,005,Renter-occupied housing units: 5 to 9,B25032_018E,2020,9,3.20052E+12
2022,1600,32,Tenure by Units in Structure,005,Renter-occupied housing units: 50 or more,B25032_021E,2020,0,3.20052E+12
2022,1600,32,Tenure by Units in Structure,005,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0,3.20052E+12
2022,1600,32,Tenure by Units in Structure,005,Renter-occupied housing units: Mobile home,B25032_022E,2020,0,3.20052E+12
2022,1600,32,Tenure by Units in Structure,005,Renter-occupied housing units: Total,B25032_013E,2020,117,3.20052E+12
2022,1600,32,Year Structure Built,005,Built 1939 or earlier,B25034_011E,2020,81,3.20052E+12
2022,1600,32,Year Structure Built,005,Built 1940 to 1949,B25034_010E,2020,62,3.20052E+12
2022,1600,32,Year Structure Built,005,Built 1950 to 1959,B25034_009E,2020,108,3.20052E+12
2022,1600,32,Year Structure Built,005,Built 1960 to 1969,B25034_008E,2020,342,3.20052E+12
2022,1600,32,Year Structure Built,005,Built 1970 to 1979,B25034_007E,2020,517,3.20052E+12
2022,1600,32,Year Structure Built,005,Built 1980 to 1989,B25034_006E,2020,327,3.20052E+12
2022,1600,32,Year Structure Built,005,Built 1990 to 1999,B25034_005E,2020,115,3.20052E+12
2022,1600,32,Year Structure Built,005,Built 2000 to 2009,B25034_004E,2020,80,3.20052E+12
2022,1600,32,Year Structure Built,005,Built 2010 to 2019,B25034_003E,2020,17,3.20052E+12
2022,1600,32,Year Structure Built,005,Built 2020 or later,B25034_002E,2020,22,3.20052E+12
2022,1600,32,Year Structure Built,005,Total Year Built,B25034_001E,2020,1671,3.20052E+12
2022,1700,32,Housing Units by Number of Bedrooms and Tenure,005,Owner occupied: 1 bedroom,B25042_004E,2020,0,3.20052E+12
2022,1700,32,Housing Units by Number of Bedrooms and Tenure,005,Owner occupied: 2 bedrooms,B25042_005E,2020,24,3.20052E+12
2022,1700,32,Housing Units by Number of Bedrooms and Tenure,005,Owner occupied: 3 bedrooms,B25042_006E,2020,326,3.20052E+12
2022,1700,32,Housing Units by Number of Bedrooms and Tenure,005,Owner occupied: 4 bedrooms,B25042_007E,2020,236,3.20052E+12
2022,1700,32,Housing Units by Number of Bedrooms and Tenure,005,Owner occupied: 5 or more bedrooms,B25042_008E,2020,60,3.20052E+12
2022,1700,32,Housing Units by Number of Bedrooms and Tenure,005,Renter occupied: 1 bedroom,B25042_011E,2020,114,3.20052E+12
2022,1700,32,Housing Units by Number of Bedrooms and Tenure,005,Renter occupied: 2 bedrooms,B25042_012E,2020,208,3.20052E+12
2022,1700,32,Housing Units by Number of Bedrooms and Tenure,005,Renter occupied: 3 bedrooms,B25042_013E,2020,122,3.20052E+12
2022,1700,32,Housing Units by Number of Bedrooms and Tenure,005,Renter occupied: 4 bedrooms,B25042_014E,2020,0,3.20052E+12
2022,1700,32,Housing Units by Number of Bedrooms and Tenure,005,Renter occupied: 5 or more bedrooms,B25042_015E,2020,0,3.20052E+12
2022,1700,32,Housing by Units in Structure,005,"Occupied Units 1-unit, attached",B25136_004E,2020,107,3.20052E+12
2022,1700,32,Housing by Units in Structure,005,"Occupied Units 1-unit, detached",B25136_003E,2020,235,3.20052E+12
2022,1700,32,Housing by Units in Structure,005,Occupied Units 10 or more units,B25136_006E,2020,238,3.20052E+12
2022,1700,32,Housing by Units in Structure,005,Occupied Units 2-9 units,B25136_005E,2020,366,3.20052E+12
2022,1700,32,Housing by Units in Structure,005,"Vacant Units 1-unit, attached",B25136_010E,2020,71,3.20052E+12
2022,1700,32,Housing by Units in Structure,005,"Vacant Units 1-unit, detached",B25136_009E,2020,207,3.20052E+12
2022,1700,32,Housing by Units in Structure,005,Vacant Units 10 or more units,B25136_012E,2020,9,3.20052E+12
2022,1700,32,Housing by Units in Structure,005,Vacant Units 2-9 units,B25136_011E,2020,306,3.20052E+12
2022,1700,32,Occupancy and Vacancy Status,005,Occupied Housing Units: Owner Occupied,B25003_002E,2020,335,3.20052E+12
2022,1700,32,Occupancy and Vacancy Status,005,Occupied Housing Units: Renter Occupied,B25003_003E,2020,428,3.20052E+12
2022,1700,32,Occupancy and Vacancy Status,005,Total Housing Units,B25001_001E,2020,1203,3.20052E+12
2022,1700,32,Occupancy and Vacancy Status,005,Total Housing Units: Occupied,B25002_002E,2020,763,3.20052E+12
2022,1700,32,Occupancy and Vacancy Status,005,Total Housing Units: Vacant,B25002_003E,2020,440,3.20052E+12
2022,1700,32,Occupancy and Vacancy Status,005,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,351,3.20052E+12
2022,1700,32,Presence and Types of Internet Subscriptions,005,Broadband of any type,S2801_C01_014E,2020,731,3.20052E+12
2022,1700,32,Presence and Types of Internet Subscriptions,005,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,616,3.20052E+12
2022,1700,32,Presence and Types of Internet Subscriptions,005,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,669,3.20052E+12
2022,1700,32,Presence and Types of Internet Subscriptions,005,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,115,3.20052E+12
2022,1700,32,Presence and Types of Internet Subscriptions,005,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,0,3.20052E+12
2022,1700,32,Presence and Types of Internet Subscriptions,005,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0,3.20052E+12
2022,1700,32,Presence and Types of Internet Subscriptions,005,Total Households No Internet Subscribtion,S2801_C01_019E,2020,32,3.20052E+12
2022,1700,32,Presence and Types of Internet Subscriptions,005,Total Households by Type of Internet,S2801_C01_012E,2020,731,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,287,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,48,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Owner occupied: 1.01 to 1.50 occupants per room,B25014_005E,2020,0,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Owner occupied: 1.51 to 2.00 occupants per room,B25014_006E,2020,0,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Owner occupied: 2.01 or more occupants per room,B25014_007E,2020,0,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Owner occupied: Total,B25014_002E,2020,670,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Renter occupied: 0.50 or less occupants per room,B25014_009E,2020,183,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Renter occupied: 0.51 to 1.00 occupants per room,B25014_010E,2020,194,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Renter occupied: 1.01 to 1.50 occupants per room,B25014_011E,2020,40,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Renter occupied: 1.51 to 2.00 occupants per room,B25014_012E,2020,11,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Renter occupied: 2.01 or more occupants per room,B25014_013E,2020,0,3.20052E+12
2022,1700,32,Tenure by Occupants per Room,005,Renter occupied: Total,B25014_008E,2020,856,3.20052E+12
2022,1700,32,Tenure by Plumbing Facilities,005,Owner occupied: Lacking plumbing facilities,B25049_004E,2020,0,3.20052E+12
2022,1700,32,Tenure by Plumbing Facilities,005,Renter occupied: Lacking plumbing facilities,B25049_007E,2020,20,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,"Owner-occupied housing units: 1, attached",B25032_004E,2020,84,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,"Owner-occupied housing units: 1, detached",B25032_003E,2020,201,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Owner-occupied housing units: 10 to 19,B25032_008E,2020,0,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Owner-occupied housing units: 2,B25032_005E,2020,37,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Owner-occupied housing units: 20 to 49,B25032_009E,2020,0,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Owner-occupied housing units: 3 or 4,B25032_006E,2020,13,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Owner-occupied housing units: 5 to 9,B25032_007E,2020,0,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Owner-occupied housing units: 50 or more,B25032_010E,2020,0,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,"Owner-occupied housing units: Boat, RV, van, etc.",B25032_012E,2020,0,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Owner-occupied housing units: Mobile home,B25032_011E,2020,0,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Owner-occupied housing units: Total,B25032_002E,2020,335,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,"Renter-occupied housing units: 1, attached",B25032_015E,2020,23,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,"Renter-occupied housing units: 1, detached",B25032_014E,2020,34,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Renter-occupied housing units: 10 to 19,B25032_019E,2020,137,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Renter-occupied housing units: 2,B25032_016E,2020,20,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Renter-occupied housing units: 20 to 49,B25032_020E,2020,89,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Renter-occupied housing units: 3 or 4,B25032_017E,2020,77,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Renter-occupied housing units: 5 to 9,B25032_018E,2020,36,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Renter-occupied housing units: 50 or more,B25032_021E,2020,12,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Renter-occupied housing units: Mobile home,B25032_022E,2020,0,3.20052E+12
2022,1700,32,Tenure by Units in Structure,005,Renter-occupied housing units: Total,B25032_013E,2020,428,3.20052E+12
2022,1700,32,Year Structure Built,005,Built 1939 or earlier,B25034_011E,2020,28,3.20052E+12
2022,1700,32,Year Structure Built,005,Built 1940 to 1949,B25034_010E,2020,35,3.20052E+12
2022,1700,32,Year Structure Built,005,Built 1950 to 1959,B25034_009E,2020,17,3.20052E+12
2022,1700,32,Year Structure Built,005,Built 1960 to 1969,B25034_008E,2020,188,3.20052E+12
2022,1700,32,Year Structure Built,005,Built 1970 to 1979,B25034_007E,2020,621,3.20052E+12
2022,1700,32,Year Structure Built,005,Built 1980 to 1989,B25034_006E,2020,193,3.20052E+12
2022,1700,32,Year Structure Built,005,Built 1990 to 1999,B25034_005E,2020,70,3.20052E+12
2022,1700,32,Year Structure Built,005,Built 2000 to 2009,B25034_004E,2020,51,3.20052E+12
2022,1700,32,Year Structure Built,005,Built 2010 to 2019,B25034_003E,2020,0,3.20052E+12
2022,1700,32,Year Structure Built,005,Built 2020 or later,B25034_002E,2020,0,3.20052E+12
2022,1700,32,Year Structure Built,005,Total Year Built,B25034_001E,2020,1203,3.20052E+12
2022,1800,32,Housing Units by Number of Bedrooms and Tenure,005,Owner occupied: 1 bedroom,B25042_004E,2020,0,3.20052E+12
2022,1800,32,Housing Units by Number of Bedrooms and Tenure,005,Owner occupied: 2 bedrooms,B25042_005E,2020,177,3.20052E+12
2022,1800,32,Housing Units by Number of Bedrooms and Tenure,005,Owner occupied: 3 bedrooms,B25042_006E,2020,756,3.20052E+12
2022,1800,32,Housing Units by Number of Bedrooms and Tenure,005,Owner occupied: 4 bedrooms,B25042_007E,2020,360,3.20052E+12
2022,1800,32,Housing Units by Number of Bedrooms and Tenure,005,Owner occupied: 5 or more bedrooms,B25042_008E,2020,98,3.20052E+12
2022,1800,32,Housing Units by Number of Bedrooms and Tenure,005,Renter occupied: 1 bedroom,B25042_011E,2020,23,3.20052E+12
2022,1800,32,Housing Units by Number of Bedrooms and Tenure,005,Renter occupied: 2 bedrooms,B25042_012E,2020,131,3.20052E+12
2022,1800,32,Housing Units by Number of Bedrooms and Tenure,005,Renter occupied: 3 bedrooms,B25042_013E,2020,128,3.20052E+12
2022,1800,32,Housing Units by Number of Bedrooms and Tenure,005,Renter occupied: 4 bedrooms,B25042_014E,2020,0,3.20052E+12
2022,1800,32,Housing Units by Number of Bedrooms and Tenure,005,Renter occupied: 5 or more bedrooms,B25042_015E,2020,78,3.20052E+12
2022,1800,32,Housing by Units in Structure,005,"Occupied Units 1-unit, attached",B25136_004E,2020,54,3.20052E+12
2022,1800,32,Housing by Units in Structure,005,"Occupied Units 1-unit, detached",B25136_003E,2020,642,3.20052E+12
2022,1800,32,Housing by Units in Structure,005,Occupied Units 10 or more units,B25136_006E,2020,95,3.20052E+12
2022,1800,32,Housing by Units in Structure,005,Occupied Units 2-9 units,B25136_005E,2020,338,3.20052E+12
2022,1800,32,Housing by Units in Structure,005,"Vacant Units 1-unit, attached",B25136_010E,2020,128,3.20052E+12
2022,1800,32,Housing by Units in Structure,005,"Vacant Units 1-unit, detached",B25136_009E,2020,327,3.20052E+12
2022,1800,32,Housing by Units in Structure,005,Vacant Units 10 or more units,B25136_012E,2020,94,3.20052E+12
2022,1800,32,Housing by Units in Structure,005,Vacant Units 2-9 units,B25136_011E,2020,614,3.20052E+12
2022,1800,32,Occupancy and Vacancy Status,005,Occupied Housing Units: Owner Occupied,B25003_002E,2020,784,3.20052E+12
2022,1800,32,Occupancy and Vacancy Status,005,Occupied Housing Units: Renter Occupied,B25003_003E,2020,257,3.20052E+12
2022,1800,32,Occupancy and Vacancy Status,005,Total Housing Units,B25001_001E,2020,1915,3.20052E+12
2022,1800,32,Occupancy and Vacancy Status,005,Total Housing Units: Occupied,B25002_002E,2020,1041,3.20052E+12
2022,1800,32,Occupancy and Vacancy Status,005,Total Housing Units: Vacant,B25002_003E,2020,874,3.20052E+12
2022,1800,32,Occupancy and Vacancy Status,005,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,648,3.20052E+12
2022,1800,32,Presence and Types of Internet Subscriptions,005,Broadband of any type,S2801_C01_014E,2020,1035,3.20052E+12
2022,1800,32,Presence and Types of Internet Subscriptions,005,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,1015,3.20052E+12
2022,1800,32,Presence and Types of Internet Subscriptions,005,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,919,3.20052E+12
2022,1800,32,Presence and Types of Internet Subscriptions,005,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,0,3.20052E+12
2022,1800,32,Presence and Types of Internet Subscriptions,005,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,69,3.20052E+12
2022,1800,32,Presence and Types of Internet Subscriptions,005,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0,3.20052E+12
2022,1800,32,Presence and Types of Internet Subscriptions,005,Total Households No Internet Subscribtion,S2801_C01_019E,2020,6,3.20052E+12
2022,1800,32,Presence and Types of Internet Subscriptions,005,Total Households by Type of Internet,S2801_C01_012E,2020,1035,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,697,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,87,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Owner occupied: 1.01 to 1.50 occupants per room,B25014_005E,2020,0,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Owner occupied: 1.51 to 2.00 occupants per room,B25014_006E,2020,0,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Owner occupied: 2.01 or more occupants per room,B25014_007E,2020,0,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Owner occupied: Total,B25014_002E,2020,1568,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Renter occupied: 0.50 or less occupants per room,B25014_009E,2020,236,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Renter occupied: 0.51 to 1.00 occupants per room,B25014_010E,2020,21,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Renter occupied: 1.01 to 1.50 occupants per room,B25014_011E,2020,0,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Renter occupied: 1.51 to 2.00 occupants per room,B25014_012E,2020,0,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Renter occupied: 2.01 or more occupants per room,B25014_013E,2020,0,3.20052E+12
2022,1800,32,Tenure by Occupants per Room,005,Renter occupied: Total,B25014_008E,2020,514,3.20052E+12
2022,1800,32,Tenure by Plumbing Facilities,005,Owner occupied: Lacking plumbing facilities,B25049_004E,2020,0,3.20052E+12
2022,1800,32,Tenure by Plumbing Facilities,005,Renter occupied: Lacking plumbing facilities,B25049_007E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,"Owner-occupied housing units: 1, attached",B25032_004E,2020,54,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,"Owner-occupied housing units: 1, detached",B25032_003E,2020,567,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Owner-occupied housing units: 10 to 19,B25032_008E,2020,24,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Owner-occupied housing units: 2,B25032_005E,2020,58,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Owner-occupied housing units: 20 to 49,B25032_009E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Owner-occupied housing units: 3 or 4,B25032_006E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Owner-occupied housing units: 5 to 9,B25032_007E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Owner-occupied housing units: 50 or more,B25032_010E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,"Owner-occupied housing units: Boat, RV, van, etc.",B25032_012E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Owner-occupied housing units: Mobile home,B25032_011E,2020,81,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Owner-occupied housing units: Total,B25032_002E,2020,784,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,"Renter-occupied housing units: 1, attached",B25032_015E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,"Renter-occupied housing units: 1, detached",B25032_014E,2020,75,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Renter-occupied housing units: 10 to 19,B25032_019E,2020,71,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Renter-occupied housing units: 2,B25032_016E,2020,72,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Renter-occupied housing units: 20 to 49,B25032_020E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Renter-occupied housing units: 3 or 4,B25032_017E,2020,18,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Renter-occupied housing units: 5 to 9,B25032_018E,2020,21,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Renter-occupied housing units: 50 or more,B25032_021E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Renter-occupied housing units: Mobile home,B25032_022E,2020,0,3.20052E+12
2022,1800,32,Tenure by Units in Structure,005,Renter-occupied housing units: Total,B25032_013E,2020,257,3.20052E+12
2022,1800,32,Year Structure Built,005,Built 1939 or earlier,B25034_011E,2020,0,3.20052E+12
2022,1800,32,Year Structure Built,005,Built 1940 to 1949,B25034_010E,2020,0,3.20052E+12
2022,1800,32,Year Structure Built,005,Built 1950 to 1959,B25034_009E,2020,105,3.20052E+12
2022,1800,32,Year Structure Built,005,Built 1960 to 1969,B25034_008E,2020,361,3.20052E+12
2022,1800,32,Year Structure Built,005,Built 1970 to 1979,B25034_007E,2020,878,3.20052E+12
2022,1800,32,Year Structure Built,005,Built 1980 to 1989,B25034_006E,2020,369,3.20052E+12
2022,1800,32,Year Structure Built,005,Built 1990 to 1999,B25034_005E,2020,122,3.20052E+12
2022,1800,32,Year Structure Built,005,Built 2000 to 2009,B25034_004E,2020,52,3.20052E+12
2022,1800,32,Year Structure Built,005,Built 2010 to 2019,B25034_003E,2020,28,3.20052E+12
2022,1800,32,Year Structure Built,005,Built 2020 or later,B25034_002E,2020,0,3.20052E+12
2022,1800,32,Year Structure Built,005,Total Year Built,B25034_001E,2020,1915,3.20052E+12
2022,20104,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 1 bedroom,B25042_004E,2020,0,06061201042020
2022,20104,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 2 bedrooms,B25042_005E,2020,55,06061201042020
2022,20104,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 3 bedrooms,B25042_006E,2020,396,06061201042020
2022,20104,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 4 bedrooms,B25042_007E,2020,226,06061201042020
2022,20104,06,Housing Units by Number of Bedrooms and Tenure,061,Owner occupied: 5 or more bedrooms,B25042_008E,2020,34,06061201042020
2022,20104,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 1 bedroom,B25042_011E,2020,17,06061201042020
2022,20104,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 2 bedrooms,B25042_012E,2020,44,06061201042020
2022,20104,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 3 bedrooms,B25042_013E,2020,110,06061201042020
2022,20104,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 4 bedrooms,B25042_014E,2020,0,06061201042020
2022,20104,06,Housing Units by Number of Bedrooms and Tenure,061,Renter occupied: 5 or more bedrooms,B25042_015E,2020,52,06061201042020
2022,20104,06,Housing by Units in Structure,061,"Occupied Units 1-unit, attached",B25136_004E,2020,31,06061201042020
2022,20104,06,Housing by Units in Structure,061,"Occupied Units 1-unit, detached",B25136_003E,2020,393,06061201042020
2022,20104,06,Housing by Units in Structure,061,Occupied Units 10 or more units,B25136_006E,2020,18,06061201042020
2022,20104,06,Housing by Units in Structure,061,Occupied Units 2-9 units,B25136_005E,2020,166,06061201042020
2022,20104,06,Housing by Units in Structure,061,"Vacant Units 1-unit, attached",B25136_010E,2020,14,06061201042020
2022,20104,06,Housing by Units in Structure,061,"Vacant Units 1-unit, detached",B25136_009E,2020,786,06061201042020
2022,20104,06,Housing by Units in Structure,061,Vacant Units 10 or more units,B25136_012E,2020,41,06061201042020
2022,20104,06,Housing by Units in Structure,061,Vacant Units 2-9 units,B25136_011E,2020,1386,06061201042020
2022,20104,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Owner Occupied,B25003_002E,2020,383,06061201042020
2022,20104,06,Occupancy and Vacancy Status,061,Occupied Housing Units: Renter Occupied,B25003_003E,2020,142,06061201042020
2022,20104,06,Occupancy and Vacancy Status,061,Total Housing Units,B25001_001E,2020,2073,06061201042020
2022,20104,06,Occupancy and Vacancy Status,061,Total Housing Units: Occupied,B25002_002E,2020,525,06061201042020
2022,20104,06,Occupancy and Vacancy Status,061,Total Housing Units: Vacant,B25002_003E,2020,1548,06061201042020
2022,20104,06,Occupancy and Vacancy Status,061,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,1521,06061201042020
2022,20104,06,Presence and Types of Internet Subscriptions,061,Broadband of any type,S2801_C01_014E,2020,497,06061201042020
2022,20104,06,Presence and Types of Internet Subscriptions,061,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,484,06061201042020
2022,20104,06,Presence and Types of Internet Subscriptions,061,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,462,06061201042020
2022,20104,06,Presence and Types of Internet Subscriptions,061,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,13,06061201042020
2022,20104,06,Presence and Types of Internet Subscriptions,061,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,33,06061201042020
2022,20104,06,Presence and Types of Internet Subscriptions,061,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0,06061201042020
2022,20104,06,Presence and Types of Internet Subscriptions,061,Total Households No Internet Subscribtion,S2801_C01_019E,2020,28,06061201042020
2022,20104,06,Presence and Types of Internet Subscriptions,061,Total Households by Type of Internet,S2801_C01_012E,2020,497,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,304,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,79,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Owner occupied: 1.01 to 1.50 occupants per room,B25014_005E,2020,0,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Owner occupied: 1.51 to 2.00 occupants per room,B25014_006E,2020,0,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Owner occupied: 2.01 or more occupants per room,B25014_007E,2020,0,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Owner occupied: Total,B25014_002E,2020,766,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Renter occupied: 0.50 or less occupants per room,B25014_009E,2020,110,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Renter occupied: 0.51 to 1.00 occupants per room,B25014_010E,2020,32,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Renter occupied: 1.01 to 1.50 occupants per room,B25014_011E,2020,0,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Renter occupied: 1.51 to 2.00 occupants per room,B25014_012E,2020,0,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Renter occupied: 2.01 or more occupants per room,B25014_013E,2020,0,06061201042020
2022,20104,06,Tenure by Occupants per Room,061,Renter occupied: Total,B25014_008E,2020,284,06061201042020
2022,20104,06,Tenure by Plumbing Facilities,061,Owner occupied: Lacking plumbing facilities,B25049_004E,2020,0,06061201042020
2022,20104,06,Tenure by Plumbing Facilities,061,Renter occupied: Lacking plumbing facilities,B25049_007E,2020,0,06061201042020
2022,20104,06,Tenure by Units in Structure,061,"Owner-occupied housing units: 1, attached",B25032_004E,2020,31,06061201042020
2022,20104,06,Tenure by Units in Structure,061,"Owner-occupied housing units: 1, detached",B25032_003E,2020,318,06061201042020
2022,20104,06,Tenure by Units in Structure,061,Owner-occupied housing units: 10 to 19,B25032_008E,2020,0,06061201042020
2022,20104,06,Tenure by Units in Structure,061,Owner-occupied housing units: 2,B25032_005E,2020,0,06061201042020
2022,20104,06,Tenure by Units in Structure,061,Owner-occupied housing units: 20 to 49,B25032_009E,2020,0,06061201042020
2022,20104,06,Tenure by Units in Structure,061,Owner-occupied housing units: 3 or 4,B25032_006E,2020,16,06061201042020
2022,20104,06,Tenure by Units in Structure,061,Owner-occupied housing units: 5 to 9,B25032_007E,2020,18,06061201042020
2022,20104,06,Tenure by Units in Structure,061,Owner-occupied housing units: 50 or more,B25032_010E,2020,0,06061201042020
2022,20104,06,Tenure by Units in Structure,061,"Owner-occupied housing units: Boat, RV, van, etc.",B25032_012E,2020,0,06061201042020
2022,20104,06,Tenure by Units in Structure,061,Owner-occupied housing units: Mobile home,B25032_011E,2020,0,06061201042020
