year_sample,tract,state,Description,county,variable_name,variable_code,census_geom_year,value,trpa_id
2022,30301,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 3 bedrooms,B25042_006E,2020,436.0,06017303012020
2022,30301,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 4 bedrooms,B25042_007E,2020,184.0,06017303012020
2022,30301,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 5 or more bedrooms,B25042_008E,2020,0.0,06017303012020
2022,30301,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 1 bedroom,B25042_011E,2020,103.0,06017303012020
2022,30301,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 2 bedrooms,B25042_012E,2020,320.0,06017303012020
2022,30301,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 3 bedrooms,B25042_013E,2020,396.0,06017303012020
2022,30301,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 4 bedrooms,B25042_014E,2020,0.0,06017303012020
2022,30301,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 5 or more bedrooms,B25042_015E,2020,0.0,06017303012020
2022,30301,06,Housing by Units in Structure,017,"Occupied Units 1-unit, attached",B25136_004E,2020,49.0,06017303012020
2022,30301,06,Housing by Units in Structure,017,"Occupied Units 1-unit, detached",B25136_003E,2020,765.0,06017303012020
2022,30301,06,Housing by Units in Structure,017,Occupied Units 10 or more units,B25136_006E,2020,33.0,06017303012020
2022,30301,06,Housing by Units in Structure,017,Occupied Units 2-9 units,B25136_005E,2020,600.0,06017303012020
2022,30301,06,Housing by Units in Structure,017,"Vacant Units 1-unit, attached",B25136_010E,2020,21.0,06017303012020
2022,30301,06,Housing by Units in Structure,017,"Vacant Units 1-unit, detached",B25136_009E,2020,463.0,06017303012020
2022,30301,06,Housing by Units in Structure,017,Vacant Units 10 or more units,B25136_012E,2020,0.0,06017303012020
2022,30301,06,Housing by Units in Structure,017,Vacant Units 2-9 units,B25136_011E,2020,120.0,06017303012020
2022,30301,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,B25003_002E,2020,429.0,06017303012020
2022,30301,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,B25003_003E,2020,748.0,06017303012020
2022,30301,06,Occupancy and Vacancy Status,017,Total Housing Units,B25001_001E,2020,1721.0,06017303012020
2022,30301,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,B25002_002E,2020,1177.0,06017303012020
2022,30301,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,B25002_003E,2020,544.0,06017303012020
2022,30301,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,461.0,06017303012020
2022,30301,06,Presence and Types of Internet Subscriptions,017,Broadband of any type,S2801_C01_014E,2020,1087.0,06017303012020
2022,30301,06,Presence and Types of Internet Subscriptions,017,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,1025.0,06017303012020
2022,30301,06,Presence and Types of Internet Subscriptions,017,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,1038.0,06017303012020
2022,30301,06,Presence and Types of Internet Subscriptions,017,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,62.0,06017303012020
2022,30301,06,Presence and Types of Internet Subscriptions,017,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,12.0,06017303012020
2022,30301,06,Presence and Types of Internet Subscriptions,017,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0.0,06017303012020
2022,30301,06,Presence and Types of Internet Subscriptions,017,Total Households No Internet Subscribtion,S2801_C01_019E,2020,90.0,06017303012020
2022,30301,06,Presence and Types of Internet Subscriptions,017,Total Households by Type of Internet,S2801_C01_012E,2020,1087.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,319.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,56.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Owner occupied: 1.01 to 1.50 occupants per room,B25014_005E,2020,42.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Owner occupied: 1.51 to 2.00 occupants per room,B25014_006E,2020,12.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Owner occupied: 2.01 or more occupants per room,B25014_007E,2020,0.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Owner occupied: Total,B25014_002E,2020,858.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Renter occupied: 0.50 or less occupants per room,B25014_009E,2020,403.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Renter occupied: 0.51 to 1.00 occupants per room,B25014_010E,2020,298.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Renter occupied: 1.01 to 1.50 occupants per room,B25014_011E,2020,13.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Renter occupied: 1.51 to 2.00 occupants per room,B25014_012E,2020,34.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Renter occupied: 2.01 or more occupants per room,B25014_013E,2020,0.0,06017303012020
2022,30301,06,Tenure by Occupants per Room,017,Renter occupied: Total,B25014_008E,2020,1496.0,06017303012020
2022,30301,06,Tenure by Plumbing Facilities,017,Owner occupied: Lacking plumbing facilities,B25049_004E,2020,0.0,06017303012020
2022,30301,06,Tenure by Plumbing Facilities,017,Renter occupied: Lacking plumbing facilities,B25049_007E,2020,0.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,"Owner-occupied housing units: 1, attached",B25032_004E,2020,27.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,"Owner-occupied housing units: 1, detached",B25032_003E,2020,387.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Owner-occupied housing units: 10 to 19,B25032_008E,2020,0.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Owner-occupied housing units: 2,B25032_005E,2020,15.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Owner-occupied housing units: 20 to 49,B25032_009E,2020,0.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Owner-occupied housing units: 3 or 4,B25032_006E,2020,0.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Owner-occupied housing units: 5 to 9,B25032_007E,2020,0.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Owner-occupied housing units: 50 or more,B25032_010E,2020,0.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,"Owner-occupied housing units: Boat, RV, van, etc.",B25032_012E,2020,0.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Owner-occupied housing units: Mobile home,B25032_011E,2020,0.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Owner-occupied housing units: Total,B25032_002E,2020,429.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,"Renter-occupied housing units: 1, attached",B25032_015E,2020,22.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,"Renter-occupied housing units: 1, detached",B25032_014E,2020,378.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Renter-occupied housing units: 10 to 19,B25032_019E,2020,24.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Renter-occupied housing units: 2,B25032_016E,2020,112.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Renter-occupied housing units: 20 to 49,B25032_020E,2020,0.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Renter-occupied housing units: 3 or 4,B25032_017E,2020,55.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Renter-occupied housing units: 5 to 9,B25032_018E,2020,118.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Renter-occupied housing units: 50 or more,B25032_021E,2020,9.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Renter-occupied housing units: Mobile home,B25032_022E,2020,30.0,06017303012020
2022,30301,06,Tenure by Units in Structure,017,Renter-occupied housing units: Total,B25032_013E,2020,748.0,06017303012020
2022,30301,06,Year Structure Built,017,Built 1939 or earlier,B25034_011E,2020,0.0,06017303012020
2022,30301,06,Year Structure Built,017,Built 1940 to 1949,B25034_010E,2020,23.0,06017303012020
2022,30301,06,Year Structure Built,017,Built 1950 to 1959,B25034_009E,2020,274.0,06017303012020
2022,30301,06,Year Structure Built,017,Built 1960 to 1969,B25034_008E,2020,584.0,06017303012020
2022,30301,06,Year Structure Built,017,Built 1970 to 1979,B25034_007E,2020,409.0,06017303012020
2022,30301,06,Year Structure Built,017,Built 1980 to 1989,B25034_006E,2020,248.0,06017303012020
2022,30301,06,Year Structure Built,017,Built 1990 to 1999,B25034_005E,2020,30.0,06017303012020
2022,30301,06,Year Structure Built,017,Built 2000 to 2009,B25034_004E,2020,136.0,06017303012020
2022,30301,06,Year Structure Built,017,Built 2010 to 2019,B25034_003E,2020,17.0,06017303012020
2022,30301,06,Year Structure Built,017,Built 2020 or later,B25034_002E,2020,0.0,06017303012020
2022,30301,06,Year Structure Built,017,Total Year Built,B25034_001E,2020,1721.0,06017303012020
2022,30302,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 1 bedroom,B25042_004E,2020,0.0,06017303022020
2022,30302,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 2 bedrooms,B25042_005E,2020,80.0,06017303022020
2022,30302,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 3 bedrooms,B25042_006E,2020,442.0,06017303022020
2022,30302,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 4 bedrooms,B25042_007E,2020,260.0,06017303022020
2022,30302,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 5 or more bedrooms,B25042_008E,2020,44.0,06017303022020
2022,30302,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 1 bedroom,B25042_011E,2020,252.0,06017303022020
2022,30302,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 2 bedrooms,B25042_012E,2020,217.0,06017303022020
2022,30302,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 3 bedrooms,B25042_013E,2020,736.0,06017303022020
2022,30302,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 4 bedrooms,B25042_014E,2020,54.0,06017303022020
2022,30302,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 5 or more bedrooms,B25042_015E,2020,0.0,06017303022020
2022,30302,06,Housing by Units in Structure,017,"Occupied Units 1-unit, attached",B25136_004E,2020,76.0,06017303022020
2022,30302,06,Housing by Units in Structure,017,"Occupied Units 1-unit, detached",B25136_003E,2020,845.0,06017303022020
2022,30302,06,Housing by Units in Structure,017,Occupied Units 10 or more units,B25136_006E,2020,61.0,06017303022020
2022,30302,06,Housing by Units in Structure,017,Occupied Units 2-9 units,B25136_005E,2020,758.0,06017303022020
2022,30302,06,Housing by Units in Structure,017,"Vacant Units 1-unit, attached",B25136_010E,2020,27.0,06017303022020
2022,30302,06,Housing by Units in Structure,017,"Vacant Units 1-unit, detached",B25136_009E,2020,696.0,06017303022020
2022,30302,06,Housing by Units in Structure,017,Vacant Units 10 or more units,B25136_012E,2020,0.0,06017303022020
2022,30302,06,Housing by Units in Structure,017,Vacant Units 2-9 units,B25136_011E,2020,458.0,06017303022020
2022,30302,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,B25003_002E,2020,453.0,06017303022020
2022,30302,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,B25003_003E,2020,918.0,06017303022020
2022,30302,06,Occupancy and Vacancy Status,017,Total Housing Units,B25001_001E,2020,2360.0,06017303022020
2022,30302,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,B25002_002E,2020,1371.0,06017303022020
2022,30302,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,B25002_003E,2020,989.0,06017303022020
2022,30302,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,832.0,06017303022020
2022,30302,06,Presence and Types of Internet Subscriptions,017,Broadband of any type,S2801_C01_014E,2020,1233.0,06017303022020
2022,30302,06,Presence and Types of Internet Subscriptions,017,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,1098.0,06017303022020
2022,30302,06,Presence and Types of Internet Subscriptions,017,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,1174.0,06017303022020
2022,30302,06,Presence and Types of Internet Subscriptions,017,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,135.0,06017303022020
2022,30302,06,Presence and Types of Internet Subscriptions,017,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,51.0,06017303022020
2022,30302,06,Presence and Types of Internet Subscriptions,017,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0.0,06017303022020
2022,30302,06,Presence and Types of Internet Subscriptions,017,Total Households No Internet Subscribtion,S2801_C01_019E,2020,138.0,06017303022020
2022,30302,06,Presence and Types of Internet Subscriptions,017,Total Households by Type of Internet,S2801_C01_012E,2020,1233.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,332.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,121.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Owner occupied: 1.01 to 1.50 occupants per room,B25014_005E,2020,0.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Owner occupied: 1.51 to 2.00 occupants per room,B25014_006E,2020,0.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Owner occupied: 2.01 or more occupants per room,B25014_007E,2020,0.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Owner occupied: Total,B25014_002E,2020,906.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Renter occupied: 0.50 or less occupants per room,B25014_009E,2020,650.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Renter occupied: 0.51 to 1.00 occupants per room,B25014_010E,2020,244.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Renter occupied: 1.01 to 1.50 occupants per room,B25014_011E,2020,24.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Renter occupied: 1.51 to 2.00 occupants per room,B25014_012E,2020,0.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Renter occupied: 2.01 or more occupants per room,B25014_013E,2020,0.0,06017303022020
2022,30302,06,Tenure by Occupants per Room,017,Renter occupied: Total,B25014_008E,2020,1836.0,06017303022020
2022,30302,06,Tenure by Plumbing Facilities,017,Owner occupied: Lacking plumbing facilities,B25049_004E,2020,0.0,06017303022020
2022,30302,06,Tenure by Plumbing Facilities,017,Renter occupied: Lacking plumbing facilities,B25049_007E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,"Owner-occupied housing units: 1, attached",B25032_004E,2020,14.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,"Owner-occupied housing units: 1, detached",B25032_003E,2020,396.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Owner-occupied housing units: 10 to 19,B25032_008E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Owner-occupied housing units: 2,B25032_005E,2020,33.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Owner-occupied housing units: 20 to 49,B25032_009E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Owner-occupied housing units: 3 or 4,B25032_006E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Owner-occupied housing units: 5 to 9,B25032_007E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Owner-occupied housing units: 50 or more,B25032_010E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,"Owner-occupied housing units: Boat, RV, van, etc.",B25032_012E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Owner-occupied housing units: Mobile home,B25032_011E,2020,10.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Owner-occupied housing units: Total,B25032_002E,2020,453.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,"Renter-occupied housing units: 1, attached",B25032_015E,2020,62.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,"Renter-occupied housing units: 1, detached",B25032_014E,2020,449.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Renter-occupied housing units: 10 to 19,B25032_019E,2020,61.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Renter-occupied housing units: 2,B25032_016E,2020,36.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Renter-occupied housing units: 20 to 49,B25032_020E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Renter-occupied housing units: 3 or 4,B25032_017E,2020,161.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Renter-occupied housing units: 5 to 9,B25032_018E,2020,149.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Renter-occupied housing units: 50 or more,B25032_021E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Renter-occupied housing units: Mobile home,B25032_022E,2020,0.0,06017303022020
2022,30302,06,Tenure by Units in Structure,017,Renter-occupied housing units: Total,B25032_013E,2020,918.0,06017303022020
2022,30302,06,Year Structure Built,017,Built 1939 or earlier,B25034_011E,2020,224.0,06017303022020
2022,30302,06,Year Structure Built,017,Built 1940 to 1949,B25034_010E,2020,80.0,06017303022020
2022,30302,06,Year Structure Built,017,Built 1950 to 1959,B25034_009E,2020,454.0,06017303022020
2022,30302,06,Year Structure Built,017,Built 1960 to 1969,B25034_008E,2020,557.0,06017303022020
2022,30302,06,Year Structure Built,017,Built 1970 to 1979,B25034_007E,2020,527.0,06017303022020
2022,30302,06,Year Structure Built,017,Built 1980 to 1989,B25034_006E,2020,221.0,06017303022020
2022,30302,06,Year Structure Built,017,Built 1990 to 1999,B25034_005E,2020,196.0,06017303022020
2022,30302,06,Year Structure Built,017,Built 2000 to 2009,B25034_004E,2020,32.0,06017303022020
2022,30302,06,Year Structure Built,017,Built 2010 to 2019,B25034_003E,2020,58.0,06017303022020
2022,30302,06,Year Structure Built,017,Built 2020 or later,B25034_002E,2020,11.0,06017303022020
2022,30302,06,Year Structure Built,017,Total Year Built,B25034_001E,2020,2360.0,06017303022020
2022,30402,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 1 bedroom,B25042_004E,2020,72.0,06017304022020
2022,30402,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 2 bedrooms,B25042_005E,2020,226.0,06017304022020
2022,30402,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 3 bedrooms,B25042_006E,2020,858.0,06017304022020
2022,30402,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 4 bedrooms,B25042_007E,2020,30.0,06017304022020
2022,30402,06,Housing Units by Number of Bedrooms and Tenure,017,Owner occupied: 5 or more bedrooms,B25042_008E,2020,60.0,06017304022020
2022,30402,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 1 bedroom,B25042_011E,2020,261.0,06017304022020
2022,30402,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 2 bedrooms,B25042_012E,2020,372.0,06017304022020
2022,30402,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 3 bedrooms,B25042_013E,2020,436.0,06017304022020
2022,30402,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 4 bedrooms,B25042_014E,2020,0.0,06017304022020
2022,30402,06,Housing Units by Number of Bedrooms and Tenure,017,Renter occupied: 5 or more bedrooms,B25042_015E,2020,18.0,06017304022020
2022,30402,06,Housing by Units in Structure,017,"Occupied Units 1-unit, attached",B25136_004E,2020,128.0,06017304022020
2022,30402,06,Housing by Units in Structure,017,"Occupied Units 1-unit, detached",B25136_003E,2020,767.0,06017304022020
2022,30402,06,Housing by Units in Structure,017,Occupied Units 10 or more units,B25136_006E,2020,189.0,06017304022020
2022,30402,06,Housing by Units in Structure,017,Occupied Units 2-9 units,B25136_005E,2020,642.0,06017304022020
2022,30402,06,Housing by Units in Structure,017,"Vacant Units 1-unit, attached",B25136_010E,2020,0.0,06017304022020
2022,30402,06,Housing by Units in Structure,017,"Vacant Units 1-unit, detached",B25136_009E,2020,499.0,06017304022020
2022,30402,06,Housing by Units in Structure,017,Vacant Units 10 or more units,B25136_012E,2020,19.0,06017304022020
2022,30402,06,Housing by Units in Structure,017,Vacant Units 2-9 units,B25136_011E,2020,218.0,06017304022020
2022,30402,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Owner Occupied,B25003_002E,2020,772.0,06017304022020
2022,30402,06,Occupancy and Vacancy Status,017,Occupied Housing Units: Renter Occupied,B25003_003E,2020,860.0,06017304022020
2022,30402,06,Occupancy and Vacancy Status,017,Total Housing Units,B25001_001E,2020,2328.0,06017304022020
2022,30402,06,Occupancy and Vacancy Status,017,Total Housing Units: Occupied,B25002_002E,2020,1632.0,06017304022020
2022,30402,06,Occupancy and Vacancy Status,017,Total Housing Units: Vacant,B25002_003E,2020,696.0,06017304022020
2022,30402,06,Occupancy and Vacancy Status,017,"Vacant Housing Units: Seasonal, recreational, or occasional use",B25004_006E,2020,616.0,06017304022020
2022,30402,06,Presence and Types of Internet Subscriptions,017,Broadband of any type,S2801_C01_014E,2020,1460.0,06017304022020
2022,30402,06,Presence and Types of Internet Subscriptions,017,"Broadband of any type: Broadband such as cable, fiber optic or DSL",S2801_C01_017E,2020,1382.0,06017304022020
2022,30402,06,Presence and Types of Internet Subscriptions,017,Broadband of any type: Cellular data plan,S2801_C01_015E,2020,1276.0,06017304022020
2022,30402,06,Presence and Types of Internet Subscriptions,017,Broadband of any type: Cellular data plan: Cellular data plan with no other type of Internet subscription,S2801_C01_016E,2020,78.0,06017304022020
2022,30402,06,Presence and Types of Internet Subscriptions,017,Broadband of any type: Satellite Internet service,S2801_C01_018E,2020,39.0,06017304022020
2022,30402,06,Presence and Types of Internet Subscriptions,017,Dial-up with no other type of Internet subscription,S2801_C01_013E,2020,0.0,06017304022020
2022,30402,06,Presence and Types of Internet Subscriptions,017,Total Households No Internet Subscribtion,S2801_C01_019E,2020,172.0,06017304022020
2022,30402,06,Presence and Types of Internet Subscriptions,017,Total Households by Type of Internet,S2801_C01_012E,2020,1460.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Owner occupied: 0.50 or less occupants per room,B25014_003E,2020,450.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Owner occupied: 0.51 to 1.00 occupants per room,B25014_004E,2020,292.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Owner occupied: 1.01 to 1.50 occupants per room,B25014_005E,2020,30.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Owner occupied: 1.51 to 2.00 occupants per room,B25014_006E,2020,0.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Owner occupied: 2.01 or more occupants per room,B25014_007E,2020,0.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Owner occupied: Total,B25014_002E,2020,1544.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Renter occupied: 0.50 or less occupants per room,B25014_009E,2020,648.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Renter occupied: 0.51 to 1.00 occupants per room,B25014_010E,2020,189.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Renter occupied: 1.01 to 1.50 occupants per room,B25014_011E,2020,23.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Renter occupied: 1.51 to 2.00 occupants per room,B25014_012E,2020,0.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Renter occupied: 2.01 or more occupants per room,B25014_013E,2020,0.0,06017304022020
2022,30402,06,Tenure by Occupants per Room,017,Renter occupied: Total,B25014_008E,2020,1720.0,06017304022020
2022,30402,06,Tenure by Plumbing Facilities,017,Owner occupied: Lacking plumbing facilities,B25049_004E,2020,0.0,06017304022020
2022,30402,06,Tenure by Plumbing Facilities,017,Renter occupied: Lacking plumbing facilities,B25049_007E,2020,0.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,"Owner-occupied housing units: 1, attached",B25032_004E,2020,46.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,"Owner-occupied housing units: 1, detached",B25032_003E,2020,465.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Owner-occupied housing units: 10 to 19,B25032_008E,2020,31.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Owner-occupied housing units: 2,B25032_005E,2020,30.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Owner-occupied housing units: 20 to 49,B25032_009E,2020,0.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Owner-occupied housing units: 3 or 4,B25032_006E,2020,0.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Owner-occupied housing units: 5 to 9,B25032_007E,2020,0.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Owner-occupied housing units: 50 or more,B25032_010E,2020,32.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,"Owner-occupied housing units: Boat, RV, van, etc.",B25032_012E,2020,0.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Owner-occupied housing units: Mobile home,B25032_011E,2020,168.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Owner-occupied housing units: Total,B25032_002E,2020,772.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,"Renter-occupied housing units: 1, attached",B25032_015E,2020,82.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,"Renter-occupied housing units: 1, detached",B25032_014E,2020,302.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Renter-occupied housing units: 10 to 19,B25032_019E,2020,50.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Renter-occupied housing units: 2,B25032_016E,2020,105.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Renter-occupied housing units: 20 to 49,B25032_020E,2020,43.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Renter-occupied housing units: 3 or 4,B25032_017E,2020,119.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Renter-occupied housing units: 5 to 9,B25032_018E,2020,67.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Renter-occupied housing units: 50 or more,B25032_021E,2020,33.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,"Renter-occupied housing units: Boat, RV, van, etc.",B25032_023E,2020,0.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Renter-occupied housing units: Mobile home,B25032_022E,2020,59.0,06017304022020
2022,30402,06,Tenure by Units in Structure,017,Renter-occupied housing units: Total,B25032_013E,2020,860.0,06017304022020
2022,30402,06,Year Structure Built,017,Built 1939 or earlier,B25034_011E,2020,9.0,06017304022020
2022,30402,06,Year Structure Built,017,Built 1940 to 1949,B25034_010E,2020,87.0,06017304022020
2022,30402,06,Year Structure Built,017,Built 1950 to 1959,B25034_009E,2020,373.0,06017304022020
2022,30402,06,Year Structure Built,017,Built 1960 to 1969,B25034_008E,2020,450.0,06017304022020
2022,30402,06,Year Structure Built,017,Built 1970 to 1979,B25034_007E,2020,831.0,06017304022020
2022,30402,06,Year Structure Built,017,Built 1980 to 1989,B25034_006E,2020,140.0,06017304022020
