year_sample,tract,state,Description,county,variable_name,variable_code,census_geom_year,value,trpa_id
2010,30401,06,Tenure by Household Size,017,Total Households by Household Size,H016001,2010,1629,06017304012010
2010,30401,06,Tenure by Household Size,017,Total Owner Occupied Housholds,H016002,2010,961,06017304012010
2010,30401,06,Tenure by Household Size,017,Total Renter Occupied Housholds,H016010,2010,668,06017304012010
2010,30402,06,Households by Presence of Children,017,Owner Occupied Households No Own Children under 18,HCT010007,2010,568,06017304022010
2010,30402,06,Households by Presence of Children,017,Owner Occupied Households With Own Children 6 to 17 years,HCT010006,2010,68,06017304022010
2010,30402,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 18,HCT010003,2010,108,06017304022010
2010,30402,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010005,2010,20,06017304022010
2010,30402,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years only,HCT010004,2010,20,06017304022010
2010,30402,06,Households by Presence of Children,017,Renter Occupied Households No Own Children under 18,HCT010013,2010,759,06017304022010
2010,30402,06,Households by Presence of Children,017,Renter Occupied Households With Own Children 6 to 17 years,HCT010012,2010,148,06017304022010
2010,30402,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 18,HCT010009,2010,274,06017304022010
2010,30402,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010011,2010,56,06017304022010
2010,30402,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years only,HCT010010,2010,70,06017304022010
2010,30402,06,Households by Presence of Children,017,Total Households by Presence of Children,HCT010001,2010,1709,06017304022010
2010,30402,06,Households by Presence of Children,017,Total Owner Occupied Housholds by Presence of Children,HCT010002,2010,676,06017304022010
2010,30402,06,Households by Presence of Children,017,Total Renter Occupied Housholds by Presence of Children,HCT010008,2010,1033,06017304022010
2010,30402,06,Tenure by Household Size,017,Owner Occupied 1 person household,H016003,2010,229,06017304022010
2010,30402,06,Tenure by Household Size,017,Owner Occupied 2 person household,H016004,2010,278,06017304022010
2010,30402,06,Tenure by Household Size,017,Owner Occupied 3 person household,H016005,2010,82,06017304022010
2010,30402,06,Tenure by Household Size,017,Owner Occupied 4 person household,H016006,2010,61,06017304022010
2010,30402,06,Tenure by Household Size,017,Owner Occupied 5 person household,H016007,2010,20,06017304022010
2010,30402,06,Tenure by Household Size,017,Owner Occupied 6 person household,H016008,2010,5,06017304022010
2010,30402,06,Tenure by Household Size,017,Owner Occupied 7 person household,H016009,2010,1,06017304022010
2010,30402,06,Tenure by Household Size,017,Renter Occupied 1 person household,H016011,2010,418,06017304022010
2010,30402,06,Tenure by Household Size,017,Renter Occupied 2 person household,H016012,2010,316,06017304022010
2010,30402,06,Tenure by Household Size,017,Renter Occupied 3 person household,H016013,2010,140,06017304022010
2010,30402,06,Tenure by Household Size,017,Renter Occupied 4 person household,H016014,2010,89,06017304022010
2010,30402,06,Tenure by Household Size,017,Renter Occupied 5 person household,H016015,2010,49,06017304022010
2010,30402,06,Tenure by Household Size,017,Renter Occupied 6 person household,H016016,2010,14,06017304022010
2010,30402,06,Tenure by Household Size,017,Renter Occupied 7 person household,H016017,2010,7,06017304022010
2010,30402,06,Tenure by Household Size,017,Total Households by Household Size,H016001,2010,1709,06017304022010
2010,30402,06,Tenure by Household Size,017,Total Owner Occupied Housholds,H016002,2010,676,06017304022010
2010,30402,06,Tenure by Household Size,017,Total Renter Occupied Housholds,H016010,2010,1033,06017304022010
2010,30502,06,Households by Presence of Children,017,Owner Occupied Households No Own Children under 18,HCT010007,2010,705,06017305022010
2010,30502,06,Households by Presence of Children,017,Owner Occupied Households With Own Children 6 to 17 years,HCT010006,2010,139,06017305022010
2010,30502,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 18,HCT010003,2010,216,06017305022010
2010,30502,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010005,2010,27,06017305022010
2010,30502,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years only,HCT010004,2010,50,06017305022010
2010,30502,06,Households by Presence of Children,017,Renter Occupied Households No Own Children under 18,HCT010013,2010,165,06017305022010
2010,30502,06,Households by Presence of Children,017,Renter Occupied Households With Own Children 6 to 17 years,HCT010012,2010,21,06017305022010
2010,30502,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 18,HCT010009,2010,48,06017305022010
2010,30502,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010011,2010,11,06017305022010
2010,30502,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years only,HCT010010,2010,16,06017305022010
2010,30502,06,Households by Presence of Children,017,Total Households by Presence of Children,HCT010001,2010,1134,06017305022010
2010,30502,06,Households by Presence of Children,017,Total Owner Occupied Housholds by Presence of Children,HCT010002,2010,921,06017305022010
2010,30502,06,Households by Presence of Children,017,Total Renter Occupied Housholds by Presence of Children,HCT010008,2010,213,06017305022010
2010,30502,06,Tenure by Household Size,017,Owner Occupied 1 person household,H016003,2010,187,06017305022010
2010,30502,06,Tenure by Household Size,017,Owner Occupied 2 person household,H016004,2010,435,06017305022010
2010,30502,06,Tenure by Household Size,017,Owner Occupied 3 person household,H016005,2010,156,06017305022010
2010,30502,06,Tenure by Household Size,017,Owner Occupied 4 person household,H016006,2010,115,06017305022010
2010,30502,06,Tenure by Household Size,017,Owner Occupied 5 person household,H016007,2010,19,06017305022010
2010,30502,06,Tenure by Household Size,017,Owner Occupied 6 person household,H016008,2010,6,06017305022010
2010,30502,06,Tenure by Household Size,017,Owner Occupied 7 person household,H016009,2010,3,06017305022010
2010,30502,06,Tenure by Household Size,017,Renter Occupied 1 person household,H016011,2010,55,06017305022010
2010,30502,06,Tenure by Household Size,017,Renter Occupied 2 person household,H016012,2010,82,06017305022010
2010,30502,06,Tenure by Household Size,017,Renter Occupied 3 person household,H016013,2010,44,06017305022010
2010,30502,06,Tenure by Household Size,017,Renter Occupied 4 person household,H016014,2010,21,06017305022010
2010,30502,06,Tenure by Household Size,017,Renter Occupied 5 person household,H016015,2010,9,06017305022010
2010,30502,06,Tenure by Household Size,017,Renter Occupied 6 person household,H016016,2010,2,06017305022010
2010,30502,06,Tenure by Household Size,017,Renter Occupied 7 person household,H016017,2010,0,06017305022010
2010,30502,06,Tenure by Household Size,017,Total Households by Household Size,H016001,2010,1134,06017305022010
2010,30502,06,Tenure by Household Size,017,Total Owner Occupied Housholds,H016002,2010,921,06017305022010
2010,30502,06,Tenure by Household Size,017,Total Renter Occupied Housholds,H016010,2010,213,06017305022010
2010,30504,06,Households by Presence of Children,017,Owner Occupied Households No Own Children under 18,HCT010007,2010,676,06017305042010
2010,30504,06,Households by Presence of Children,017,Owner Occupied Households With Own Children 6 to 17 years,HCT010006,2010,173,06017305042010
2010,30504,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 18,HCT010003,2010,234,06017305042010
2010,30504,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010005,2010,27,06017305042010
2010,30504,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years only,HCT010004,2010,34,06017305042010
2010,30504,06,Households by Presence of Children,017,Renter Occupied Households No Own Children under 18,HCT010013,2010,226,06017305042010
2010,30504,06,Households by Presence of Children,017,Renter Occupied Households With Own Children 6 to 17 years,HCT010012,2010,45,06017305042010
2010,30504,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 18,HCT010009,2010,81,06017305042010
2010,30504,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010011,2010,12,06017305042010
2010,30504,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years only,HCT010010,2010,24,06017305042010
2010,30504,06,Households by Presence of Children,017,Total Households by Presence of Children,HCT010001,2010,1217,06017305042010
2010,30504,06,Households by Presence of Children,017,Total Owner Occupied Housholds by Presence of Children,HCT010002,2010,910,06017305042010
2010,30504,06,Households by Presence of Children,017,Total Renter Occupied Housholds by Presence of Children,HCT010008,2010,307,06017305042010
2010,30504,06,Tenure by Household Size,017,Owner Occupied 1 person household,H016003,2010,201,06017305042010
2010,30504,06,Tenure by Household Size,017,Owner Occupied 2 person household,H016004,2010,390,06017305042010
2010,30504,06,Tenure by Household Size,017,Owner Occupied 3 person household,H016005,2010,151,06017305042010
2010,30504,06,Tenure by Household Size,017,Owner Occupied 4 person household,H016006,2010,132,06017305042010
2010,30504,06,Tenure by Household Size,017,Owner Occupied 5 person household,H016007,2010,25,06017305042010
2010,30504,06,Tenure by Household Size,017,Owner Occupied 6 person household,H016008,2010,5,06017305042010
2010,30504,06,Tenure by Household Size,017,Owner Occupied 7 person household,H016009,2010,6,06017305042010
2010,30504,06,Tenure by Household Size,017,Renter Occupied 1 person household,H016011,2010,89,06017305042010
2010,30504,06,Tenure by Household Size,017,Renter Occupied 2 person household,H016012,2010,101,06017305042010
2010,30504,06,Tenure by Household Size,017,Renter Occupied 3 person household,H016013,2010,55,06017305042010
2010,30504,06,Tenure by Household Size,017,Renter Occupied 4 person household,H016014,2010,37,06017305042010
2010,30504,06,Tenure by Household Size,017,Renter Occupied 5 person household,H016015,2010,16,06017305042010
2010,30504,06,Tenure by Household Size,017,Renter Occupied 6 person household,H016016,2010,7,06017305042010
2010,30504,06,Tenure by Household Size,017,Renter Occupied 7 person household,H016017,2010,2,06017305042010
2010,30504,06,Tenure by Household Size,017,Total Households by Household Size,H016001,2010,1217,06017305042010
2010,30504,06,Tenure by Household Size,017,Total Owner Occupied Housholds,H016002,2010,910,06017305042010
2010,30504,06,Tenure by Household Size,017,Total Renter Occupied Housholds,H016010,2010,307,06017305042010
2010,30505,06,Households by Presence of Children,017,Owner Occupied Households No Own Children under 18,HCT010007,2010,627,06017305052010
2010,30505,06,Households by Presence of Children,017,Owner Occupied Households With Own Children 6 to 17 years,HCT010006,2010,144,06017305052010
2010,30505,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 18,HCT010003,2010,214,06017305052010
2010,30505,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010005,2010,23,06017305052010
2010,30505,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years only,HCT010004,2010,47,06017305052010
2010,30505,06,Households by Presence of Children,017,Renter Occupied Households No Own Children under 18,HCT010013,2010,200,06017305052010
2010,30505,06,Households by Presence of Children,017,Renter Occupied Households With Own Children 6 to 17 years,HCT010012,2010,27,06017305052010
2010,30505,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 18,HCT010009,2010,67,06017305052010
2010,30505,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010011,2010,17,06017305052010
2010,30505,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years only,HCT010010,2010,23,06017305052010
2010,30505,06,Households by Presence of Children,017,Total Households by Presence of Children,HCT010001,2010,1108,06017305052010
2010,30505,06,Households by Presence of Children,017,Total Owner Occupied Housholds by Presence of Children,HCT010002,2010,841,06017305052010
2010,30505,06,Households by Presence of Children,017,Total Renter Occupied Housholds by Presence of Children,HCT010008,2010,267,06017305052010
2010,30505,06,Tenure by Household Size,017,Owner Occupied 1 person household,H016003,2010,182,06017305052010
2010,30505,06,Tenure by Household Size,017,Owner Occupied 2 person household,H016004,2010,366,06017305052010
2010,30505,06,Tenure by Household Size,017,Owner Occupied 3 person household,H016005,2010,137,06017305052010
2010,30505,06,Tenure by Household Size,017,Owner Occupied 4 person household,H016006,2010,116,06017305052010
2010,30505,06,Tenure by Household Size,017,Owner Occupied 5 person household,H016007,2010,30,06017305052010
2010,30505,06,Tenure by Household Size,017,Owner Occupied 6 person household,H016008,2010,9,06017305052010
2010,30505,06,Tenure by Household Size,017,Owner Occupied 7 person household,H016009,2010,1,06017305052010
2010,30505,06,Tenure by Household Size,017,Renter Occupied 1 person household,H016011,2010,73,06017305052010
2010,30505,06,Tenure by Household Size,017,Renter Occupied 2 person household,H016012,2010,107,06017305052010
2010,30505,06,Tenure by Household Size,017,Renter Occupied 3 person household,H016013,2010,40,06017305052010
2010,30505,06,Tenure by Household Size,017,Renter Occupied 4 person household,H016014,2010,25,06017305052010
2010,30505,06,Tenure by Household Size,017,Renter Occupied 5 person household,H016015,2010,13,06017305052010
2010,30505,06,Tenure by Household Size,017,Renter Occupied 6 person household,H016016,2010,3,06017305052010
2010,30505,06,Tenure by Household Size,017,Renter Occupied 7 person household,H016017,2010,6,06017305052010
2010,30505,06,Tenure by Household Size,017,Total Households by Household Size,H016001,2010,1108,06017305052010
2010,30505,06,Tenure by Household Size,017,Total Owner Occupied Housholds,H016002,2010,841,06017305052010
2010,30505,06,Tenure by Household Size,017,Total Renter Occupied Housholds,H016010,2010,267,06017305052010
2010,31600,06,Households by Presence of Children,017,Owner Occupied Households No Own Children under 18,HCT010007,2010,243,06017316002010
2010,31600,06,Households by Presence of Children,017,Owner Occupied Households With Own Children 6 to 17 years,HCT010006,2010,37,06017316002010
2010,31600,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 18,HCT010003,2010,51,06017316002010
2010,31600,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010005,2010,8,06017316002010
2010,31600,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years only,HCT010004,2010,6,06017316002010
2010,31600,06,Households by Presence of Children,017,Renter Occupied Households No Own Children under 18,HCT010013,2010,876,06017316002010
2010,31600,06,Households by Presence of Children,017,Renter Occupied Households With Own Children 6 to 17 years,HCT010012,2010,180,06017316002010
2010,31600,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 18,HCT010009,2010,389,06017316002010
2010,31600,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010011,2010,93,06017316002010
2010,31600,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years only,HCT010010,2010,116,06017316002010
2010,31600,06,Households by Presence of Children,017,Total Households by Presence of Children,HCT010001,2010,1559,06017316002010
2010,31600,06,Households by Presence of Children,017,Total Owner Occupied Housholds by Presence of Children,HCT010002,2010,294,06017316002010
2010,31600,06,Households by Presence of Children,017,Total Renter Occupied Housholds by Presence of Children,HCT010008,2010,1265,06017316002010
2010,31600,06,Tenure by Household Size,017,Owner Occupied 1 person household,H016003,2010,104,06017316002010
2010,31600,06,Tenure by Household Size,017,Owner Occupied 2 person household,H016004,2010,112,06017316002010
2010,31600,06,Tenure by Household Size,017,Owner Occupied 3 person household,H016005,2010,33,06017316002010
2010,31600,06,Tenure by Household Size,017,Owner Occupied 4 person household,H016006,2010,23,06017316002010
2010,31600,06,Tenure by Household Size,017,Owner Occupied 5 person household,H016007,2010,14,06017316002010
2010,31600,06,Tenure by Household Size,017,Owner Occupied 6 person household,H016008,2010,4,06017316002010
2010,31600,06,Tenure by Household Size,017,Owner Occupied 7 person household,H016009,2010,4,06017316002010
2010,31600,06,Tenure by Household Size,017,Renter Occupied 1 person household,H016011,2010,385,06017316002010
2010,31600,06,Tenure by Household Size,017,Renter Occupied 2 person household,H016012,2010,328,06017316002010
2010,31600,06,Tenure by Household Size,017,Renter Occupied 3 person household,H016013,2010,186,06017316002010
2010,31600,06,Tenure by Household Size,017,Renter Occupied 4 person household,H016014,2010,156,06017316002010
2010,31600,06,Tenure by Household Size,017,Renter Occupied 5 person household,H016015,2010,127,06017316002010
2010,31600,06,Tenure by Household Size,017,Renter Occupied 6 person household,H016016,2010,48,06017316002010
2010,31600,06,Tenure by Household Size,017,Renter Occupied 7 person household,H016017,2010,35,06017316002010
2010,31600,06,Tenure by Household Size,017,Total Households by Household Size,H016001,2010,1559,06017316002010
2010,31600,06,Tenure by Household Size,017,Total Owner Occupied Housholds,H016002,2010,294,06017316002010
2010,31600,06,Tenure by Household Size,017,Total Renter Occupied Housholds,H016010,2010,1265,06017316002010
2010,32000,06,Households by Presence of Children,017,Owner Occupied Households No Own Children under 18,HCT010007,2010,250,06017320002010
2010,32000,06,Households by Presence of Children,017,Owner Occupied Households With Own Children 6 to 17 years,HCT010006,2010,42,06017320002010
2010,32000,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 18,HCT010003,2010,68,06017320002010
2010,32000,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010005,2010,9,06017320002010
2010,32000,06,Households by Presence of Children,017,Owner Occupied Households With Own Children under 6 years only,HCT010004,2010,17,06017320002010
2010,32000,06,Households by Presence of Children,017,Renter Occupied Households No Own Children under 18,HCT010013,2010,127,06017320002010
2010,32000,06,Households by Presence of Children,017,Renter Occupied Households With Own Children 6 to 17 years,HCT010012,2010,22,06017320002010
2010,32000,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 18,HCT010009,2010,36,06017320002010
2010,32000,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010011,2010,5,06017320002010
2010,32000,06,Households by Presence of Children,017,Renter Occupied Households With Own Children under 6 years only,HCT010010,2010,9,06017320002010
2010,32000,06,Households by Presence of Children,017,Total Households by Presence of Children,HCT010001,2010,481,06017320002010
2010,32000,06,Households by Presence of Children,017,Total Owner Occupied Housholds by Presence of Children,HCT010002,2010,318,06017320002010
2010,32000,06,Households by Presence of Children,017,Total Renter Occupied Housholds by Presence of Children,HCT010008,2010,163,06017320002010
2010,32000,06,Tenure by Household Size,017,Owner Occupied 1 person household,H016003,2010,95,06017320002010
2010,32000,06,Tenure by Household Size,017,Owner Occupied 2 person household,H016004,2010,141,06017320002010
2010,32000,06,Tenure by Household Size,017,Owner Occupied 3 person household,H016005,2010,42,06017320002010
2010,32000,06,Tenure by Household Size,017,Owner Occupied 4 person household,H016006,2010,36,06017320002010
2010,32000,06,Tenure by Household Size,017,Owner Occupied 5 person household,H016007,2010,3,06017320002010
2010,32000,06,Tenure by Household Size,017,Owner Occupied 6 person household,H016008,2010,1,06017320002010
2010,32000,06,Tenure by Household Size,017,Owner Occupied 7 person household,H016009,2010,0,06017320002010
2010,32000,06,Tenure by Household Size,017,Renter Occupied 1 person household,H016011,2010,59,06017320002010
2010,32000,06,Tenure by Household Size,017,Renter Occupied 2 person household,H016012,2010,56,06017320002010
2010,32000,06,Tenure by Household Size,017,Renter Occupied 3 person household,H016013,2010,24,06017320002010
2010,32000,06,Tenure by Household Size,017,Renter Occupied 4 person household,H016014,2010,18,06017320002010
2010,32000,06,Tenure by Household Size,017,Renter Occupied 5 person household,H016015,2010,5,06017320002010
2010,32000,06,Tenure by Household Size,017,Renter Occupied 6 person household,H016016,2010,0,06017320002010
2010,32000,06,Tenure by Household Size,017,Renter Occupied 7 person household,H016017,2010,1,06017320002010
2010,32000,06,Tenure by Household Size,017,Total Households by Household Size,H016001,2010,481,06017320002010
2010,32000,06,Tenure by Household Size,017,Total Owner Occupied Housholds,H016002,2010,318,06017320002010
2010,32000,06,Tenure by Household Size,017,Total Renter Occupied Housholds,H016010,2010,163,06017320002010
2010,3305,32,Households by Presence of Children,031,Owner Occupied Households No Own Children under 18,HCT010007,2010,218,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Owner Occupied Households With Own Children 6 to 17 years,HCT010006,2010,38,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Owner Occupied Households With Own Children under 18,HCT010003,2010,51,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Owner Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010005,2010,7,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Owner Occupied Households With Own Children under 6 years only,HCT010004,2010,6,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Renter Occupied Households No Own Children under 18,HCT010013,2010,147,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Renter Occupied Households With Own Children 6 to 17 years,HCT010012,2010,32,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Renter Occupied Households With Own Children under 18,HCT010009,2010,77,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Renter Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010011,2010,28,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Renter Occupied Households With Own Children under 6 years only,HCT010010,2010,17,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Total Households by Presence of Children,HCT010001,2010,493,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Total Owner Occupied Housholds by Presence of Children,HCT010002,2010,269,3.20313E+12
2010,3305,32,Households by Presence of Children,031,Total Renter Occupied Housholds by Presence of Children,HCT010008,2010,224,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Owner Occupied 1 person household,H016003,2010,78,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Owner Occupied 2 person household,H016004,2010,117,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Owner Occupied 3 person household,H016005,2010,30,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Owner Occupied 4 person household,H016006,2010,27,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Owner Occupied 5 person household,H016007,2010,15,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Owner Occupied 6 person household,H016008,2010,2,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Owner Occupied 7 person household,H016009,2010,0,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Renter Occupied 1 person household,H016011,2010,56,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Renter Occupied 2 person household,H016012,2010,56,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Renter Occupied 3 person household,H016013,2010,37,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Renter Occupied 4 person household,H016014,2010,34,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Renter Occupied 5 person household,H016015,2010,25,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Renter Occupied 6 person household,H016016,2010,6,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Renter Occupied 7 person household,H016017,2010,10,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Total Households by Household Size,H016001,2010,493,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Total Owner Occupied Housholds,H016002,2010,269,3.20313E+12
2010,3305,32,Tenure by Household Size,031,Total Renter Occupied Housholds,H016010,2010,224,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Owner Occupied Households No Own Children under 18,HCT010007,2010,302,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Owner Occupied Households With Own Children 6 to 17 years,HCT010006,2010,31,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Owner Occupied Households With Own Children under 18,HCT010003,2010,45,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Owner Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010005,2010,5,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Owner Occupied Households With Own Children under 6 years only,HCT010004,2010,9,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Renter Occupied Households No Own Children under 18,HCT010013,2010,192,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Renter Occupied Households With Own Children 6 to 17 years,HCT010012,2010,78,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Renter Occupied Households With Own Children under 18,HCT010009,2010,144,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Renter Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010011,2010,35,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Renter Occupied Households With Own Children under 6 years only,HCT010010,2010,31,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Total Households by Presence of Children,HCT010001,2010,683,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Total Owner Occupied Housholds by Presence of Children,HCT010002,2010,347,3.20313E+12
2010,3306,32,Households by Presence of Children,031,Total Renter Occupied Housholds by Presence of Children,HCT010008,2010,336,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Owner Occupied 1 person household,H016003,2010,113,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Owner Occupied 2 person household,H016004,2010,162,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Owner Occupied 3 person household,H016005,2010,35,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Owner Occupied 4 person household,H016006,2010,24,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Owner Occupied 5 person household,H016007,2010,7,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Owner Occupied 6 person household,H016008,2010,3,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Owner Occupied 7 person household,H016009,2010,3,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Renter Occupied 1 person household,H016011,2010,81,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Renter Occupied 2 person household,H016012,2010,76,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Renter Occupied 3 person household,H016013,2010,51,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Renter Occupied 4 person household,H016014,2010,57,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Renter Occupied 5 person household,H016015,2010,42,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Renter Occupied 6 person household,H016016,2010,17,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Renter Occupied 7 person household,H016017,2010,12,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Total Households by Household Size,H016001,2010,683,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Total Owner Occupied Housholds,H016002,2010,347,3.20313E+12
2010,3306,32,Tenure by Household Size,031,Total Renter Occupied Housholds,H016010,2010,336,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Owner Occupied Households No Own Children under 18,HCT010007,2010,221,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Owner Occupied Households With Own Children 6 to 17 years,HCT010006,2010,42,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Owner Occupied Households With Own Children under 18,HCT010003,2010,51,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Owner Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010005,2010,6,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Owner Occupied Households With Own Children under 6 years only,HCT010004,2010,3,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Renter Occupied Households No Own Children under 18,HCT010013,2010,183,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Renter Occupied Households With Own Children 6 to 17 years,HCT010012,2010,19,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Renter Occupied Households With Own Children under 18,HCT010009,2010,41,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Renter Occupied Households With Own Children under 6 years and 6 to 17 years,HCT010011,2010,10,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Renter Occupied Households With Own Children under 6 years only,HCT010010,2010,12,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Total Households by Presence of Children,HCT010001,2010,496,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Total Owner Occupied Housholds by Presence of Children,HCT010002,2010,272,3.20313E+12
2010,3307,32,Households by Presence of Children,031,Total Renter Occupied Housholds by Presence of Children,HCT010008,2010,224,3.20313E+12
2010,3307,32,Tenure by Household Size,031,Owner Occupied 1 person household,H016003,2010,63,3.20313E+12
2010,3307,32,Tenure by Household Size,031,Owner Occupied 2 person household,H016004,2010,143,3.20313E+12
2010,3307,32,Tenure by Household Size,031,Owner Occupied 3 person household,H016005,2010,24,3.20313E+12
2010,3307,32,Tenure by Household Size,031,Owner Occupied 4 person household,H016006,2010,30,3.20313E+12
2010,3307,32,Tenure by Household Size,031,Owner Occupied 5 person household,H016007,2010,9,3.20313E+12
2010,3307,32,Tenure by Household Size,031,Owner Occupied 6 person household,H016008,2010,2,3.20313E+12
2010,3307,32,Tenure by Household Size,031,Owner Occupied 7 person household,H016009,2010,1,3.20313E+12
